epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
1,0.8969022949536641,0.08475965474333082,0.044299886162791936,4e-05,0.0004,33.128058671951294,True
2,0.700009180874121,0.31106248923710417,0.18454978934356145,4e-05,0.0004,57.70937657356262,True
3,0.4326550746957461,0.37751090952328276,0.23318198961871012,4e-05,0.0004,82.95886945724487,True
4,0.39026058062178187,0.6594246966498238,0.4931529590061733,4e-05,0.0004,105.88349390029907,True
5,0.35719980177332145,0.7690553750310626,0.6260268262454441,4e-05,0.0004,129.1478350162506,True
6,0.3372751723547451,0.7939514262335641,0.6595073172024318,4e-05,0.0004,153.49917125701904,True
7,0.3220975955978769,0.8084608231272016,0.6795754432678223,4e-05,0.0004,178.05722522735596,True
8,0.3125489547115857,0.8199914012636457,0.6959210463932582,4e-05,0.0004,201.34523916244507,True
9,0.3037507133405717,0.8284635714122227,0.7081431916781834,4e-05,0.0004,224.93282008171082,True
10,0.2960818644429817,0.8355347854750497,0.7184334312166486,4e-05,0.0004,249.35614657402039,True
11,0.28510935140437765,0.8414202417646136,0.727210453578404,4e-05,0.0004,273.70872616767883,True
12,0.28543686940044655,0.8450916750090463,0.7327674286706107,4e-05,0.0004,298.68079352378845,True
13,0.2663716400255922,0.8480198894228254,0.7372084600584847,4e-05,0.0004,322.9142746925354,True
14,0.26828336813410775,0.8499105232102531,0.7400349037987846,4e-05,0.0004,348.04013872146606,True
15,0.2741266831022794,0.8518845949854169,0.7430716582706997,4e-05,0.0004,375.56575322151184,True
16,0.2934176528551539,0.8542564000402179,0.746728139264243,4e-05,0.0004,403.66759872436523,True
17,0.2798424719787035,0.8579697268349784,0.7524218729564122,4e-05,0.0004,431.59329175949097,True
18,0.2632200327075896,0.8598575847489494,0.7553682242121015,4e-05,0.0004,459.70486855506897,True
19,0.2667713013828778,0.8626924157142639,0.759832671710423,4e-05,0.0004,488.1859619617462,True
20,0.2582774709482662,0.8646060824394226,0.7628423912184579,4e-05,0.0004,516.4399311542511,True
21,0.24982493334129208,0.8661266139575413,0.7652656435966492,4e-05,0.0004,544.9540390968323,True
22,0.24434688125477463,0.8683032308306012,0.7686230625425067,4e-05,0.0004,573.3565864562988,True
