epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
1,1.3263373458594607,0.24185740521975926,0.13781233238322393,4e-05,0.0004,30.30395007133484,True
2,1.1661372419263496,0.28508664454732624,0.16656689132962907,4e-05,0.0004,52.08729410171509,True
3,0.8901635486571515,0.37112630690847126,0.2284435842718397,4e-05,0.0004,73.84882855415344,True
4,0.6216675433956209,0.573647277695792,0.40294196350233896,4e-05,0.0004,95.25236773490906,True
5,0.5586092745671507,0.737145619732993,0.5843433652605329,4e-05,0.0004,116.83359336853027,True
6,0.5220277851722279,0.7726871541568211,0.6301621113504682,4e-05,0.0004,145.7408266067505,True
7,0.49385004014265343,0.7944857989038739,0.6595421603747776,4e-05,0.0004,168.58322834968567,True
8,0.4579720042768072,0.809654142175402,0.6806272268295288,4e-05,0.0004,191.17525219917297,True
9,0.4425686949589213,0.8197011521884373,0.6949024796485901,4e-05,0.0004,213.4588885307312,True
10,0.4222295469925052,0.8264522722789219,0.7046615907124111,4e-05,0.0004,236.5082528591156,True
11,0.42575379131270236,0.8324986866542271,0.7134656054633004,4e-05,0.0004,259.04087948799133,True
12,0.41978881251616557,0.8383293662752423,0.7220238362039838,4e-05,0.0004,281.5964078903198,True
13,0.40260478219047924,0.8436590603419712,0.7299239465168544,4e-05,0.0004,303.93823194503784,True
14,0.3963080949959208,0.8483741964612689,0.7369944623538426,4e-05,0.0004,326.80111718177795,True
15,0.37660105062312765,0.8522916180746896,0.7429372753415789,4e-05,0.0004,349.23604130744934,True
16,0.42037958639567014,0.8554693801062447,0.747787960938045,4e-05,0.0004,371.0258584022522,True
17,0.4082090121800782,0.8584042021206447,0.7523062144007001,4e-05,0.0004,392.51750087738037,True
18,0.39039587779123275,0.8603185841015407,0.7552941867283413,4e-05,0.0004,414.3008539676666,True
19,0.37954885842370206,0.8632273759160723,0.759760856628418,4e-05,0.0004,436.1873676776886,True
20,0.3756502998656914,0.8653129935264587,0.7629270127841404,4e-05,0.0004,457.6268877983093,True
21,0.35277927825685407,0.8676417129380363,0.7665297048432487,4e-05,0.0004,479.2864143848419,True
22,0.3591616192802054,0.8691608139446804,0.7689839942114693,4e-05,0.0004,501.03031158447266,True
23,0.3583217126424195,0.8701742802347455,0.7706295251846313,4e-05,0.0004,522.5925123691559,True
24,0.34962826136682856,0.871094116142818,0.7721574647086007,4e-05,0.0004,544.249650478363,True
25,0.3314200024135777,0.8717371565955025,0.77324150289808,4e-05,0.0004,566.1888475418091,True
