epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
1,1.449537943149435,0.19496919001851762,0.10806110820599965,8.4e-06,8.399999999999998e-05,39.243687868118286,True
2,0.8576515150851891,0.04213592889053481,0.021525336961661066,1.3799999999999998e-05,0.00013799999999999997,71.27131938934326,False
3,0.7868149241463083,0.0047158805287576145,0.0023646725458092988,1.9199999999999996e-05,0.00019199999999999995,101.79719758033752,False
4,0.7687147425823524,0.0003878542842617857,0.00019398159578746084,2.4599999999999995e-05,0.00024599999999999996,133.23490810394287,False
5,0.7530295760905157,1.8563814023491898e-05,9.282511021658083e-06,2.9999999999999997e-05,0.0003,163.9747519493103,False
6,0.6312614904075372,0.0014544455338443632,0.000728040503678032,2.9997021761400432e-05,0.00029996929333305964,194.0440640449524,False
7,0.45527513935917713,0.4927665591239929,0.3273981043270656,2.9988088269036935e-05,0.00029987718594627735,224.7036998271942,True
8,0.42384689313466434,0.7734702740396772,0.6310793842588153,2.9973203192712512e-05,0.0002997237156765876,257.656617641449,True
9,0.388054542854184,0.8153368830680847,0.6884781207357135,2.995237264709045e-05,0.00029950894556827736,288.66775465011597,True
10,0.3767219239571055,0.832077545779092,0.7126998560769218,2.992560518918248e-05,0.00029923296384708827,319.7122025489807,True
11,0.36726647762001535,0.8439152070454189,0.7302159752164569,2.9892911814833613e-05,0.0002988958838839741,351.47084164619446,True
12,0.3500012936162167,0.8529448083468846,0.7438693812915257,2.9854305954205153e-05,0.00029849784414852896,384.02219104766846,True
13,0.33191993441738066,0.8602209772382464,0.7550357069287982,2.9809803466257694e-05,0.00029803900815210513,416.51771306991577,True
14,0.3268788952807911,0.8657556857381549,0.7636114018304008,2.9759422632236388e-05,0.0002975195643806441,447.84761929512024,True
15,0.3176632814231466,0.8701944180897304,0.770584259714399,2.970318414816117e-05,0.00029693972621724793,479.45731258392334,True
16,0.3145384168038603,0.8748470970562526,0.7779810088021415,2.9641111116325023e-05,0.0002962997318545235,511.68525218963623,True
17,0.3075675641496976,0.8793947441237313,0.7852040103503636,2.9573229035803723e-05,0.00029559984419673494,544.0494961738586,True
18,0.2976577567761062,0.8823409421103341,0.7899257625852313,2.9499565791981056e-05,0.0002948403507518047,576.8578598499298,True
19,0.2963256789524047,0.8851061037608555,0.7943471414702279,2.9420151645093726e-05,0.0002940215635132077,609.8403391838074,True
20,0.29288642621431193,0.8881556391716003,0.7992874128477914,2.9335019217800707e-05,0.0002931438188318073,642.7656443119049,True
21,0.2762593868814531,0.8912379315921238,0.8042890344347272,2.924420348178215e-05,0.000292207477277685,675.4838469028473,True
22,0.28302782260980763,0.8943448237010411,0.8093531387192863,2.9147741743373293e-05,0.00029121292349202125,708.1938560009003,True
23,0.27653082179241495,0.8963159237589154,0.8125893303326198,2.9045673628239334e-05,0.0002901605660290884,740.9466407299042,True
24,0.2676104309617496,0.8982428397451129,0.8157592330660138,2.8938041065097554e-05,0.00028905083718841967,773.5663068294525,True
25,0.27272864321216206,0.8998103822980609,0.8183150035994393,2.8824888268493343e-05,0.0002878841928372245,806.9181985855103,True
26,0.26209639257094897,0.900581385408129,0.8195699879101345,2.8706261720637258e-05,0.0002866611122231221,840.087043762207,True
27,0.24969861399931986,0.9024455973080227,0.8226813844272068,2.8582210152310506e-05,0.0002853820977772704,872.7927560806274,True
28,0.251748865989388,0.9039302723748344,0.825144180229732,2.845278452284676e-05,0.0002840476749079718,905.9404048919678,True
29,0.2543737558556385,0.9047425644738334,0.8265056269509452,2.831803799919849e-05,0.0002826583917848396,938.9657399654388,True
30,0.2501516947980787,0.9054410542760577,0.8277390343802316,2.8178025934096444e-05,0.0002812148191136151,971.5763418674469,True
31,0.2473700176008412,0.9064708777836391,0.829497584274837,2.80328058433112e-05,0.00027971754990172584,1004.5410647392273,True
32,0.24241230722333565,0.9068985496248517,0.8301573310579572,2.7882437382026175e-05,0.00027816719921468366,1037.4678347110748,True
33,0.23925514470358364,0.9076946207455227,0.8314710685185024,2.7726982320331796e-05,0.00027656440392342095,1070.2430052757263,True
