epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_alpha1_mean,fg_mscb_alpha1_std,fg_mscb_alpha3_mean,fg_mscb_alpha3_std,fg_mscb_alpha5_mean,fg_mscb_alpha5_std,fg_mscb_guidance_strength
1,1.2496635369185745,0.23839864134788513,0.13557272936616624,8.4e-06,8.399999999999998e-05,44.79153108596802,True,0.9997168983673227,0.00015231105017054003,0.999958501519828,6.956176407353934e-05,1.0003246013871554,0.00021411200028730702,0.05041712895035744
2,0.8899204408536192,0.25440822541713715,0.1460348857300622,1.3799999999999998e-05,0.00013799999999999997,82.07386231422424,True,0.9989522175542239,0.0004147409023977027,1.0004456537756428,0.00047399611041868404,1.000602135904904,0.0001745759965959428,0.051462773233652115
3,0.8078786105406089,0.3092241755553654,0.18335435007299697,1.9199999999999996e-05,0.00019199999999999995,118.70106792449951,True,0.9953822968746053,0.001712104875833166,1.0018696405558751,0.0006659154995281815,1.0027480663924382,0.002129250274919787,0.06032068654894829
4,0.734176305473828,0.38199440070561,0.236800132053239,2.4599999999999995e-05,0.00024599999999999996,155.6291627883911,True,0.9710071892162849,0.027017089106959612,0.9912848247741831,0.006926536470693065,1.0377079875715847,0.03350234974871845,0.08327394723892212
5,0.5581668415030495,0.4272844408239637,0.2728157639503479,2.9999999999999997e-05,0.0003,192.69037127494812,True,0.8479408839344978,0.10660433491716209,0.9406376897466594,0.06207575057702963,1.2114214328239703,0.16754566219929062,0.10025244206190109
6,0.47065153913419755,0.29949780660016195,0.17767908637012755,2.999811826208493e-05,0.0002999805986332205,229.63725805282593,False,0.7453367935480743,0.14557817365127876,0.8800551706963572,0.10481075784998328,1.3746080408425168,0.24933391017884177,0.10221943259239197
7,0.4332257733970392,0.19400967870439803,0.1083256985460009,2.9992473536744915e-05,0.00029992239956850794,266.1057412624359,False,0.6484250549182039,0.18881654696499534,0.7908297142540587,0.1614036578708376,1.5607452311186956,0.34904009692276594,0.10638623684644699
8,0.40074790061497295,0.3411334156990051,0.2062963034425463,2.9983067289068734e-05,0.0002998254179114328,302.1718695163727,False,0.6146462706450758,0.20762349141143002,0.7729198302020287,0.1790433778355993,1.612433902477396,0.3856213254080618,0.10885552316904068
9,0.3740614432780469,0.5525454665933337,0.38304514970098225,2.9969901960448513e-05,0.00029968967883358983,338.3751895427704,True,0.5851464512365456,0.21591316762973053,0.7582435218766653,0.18687274309041194,1.656610028003824,0.40132614560288354,0.11168710887432098
10,0.35825880287123507,0.699467556817191,0.5389697807175773,2.9952980967946045e-05,0.0002995152175660644,374.96636605262756,True,0.49004821006923205,0.24009280473472222,0.6721766264889196,0.23171507983178474,1.8377751609374737,0.4695341875142921,0.12097766250371933
