epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
199,0.1319550634896169,0.934885561466217,0.8779792615345546,1e-05,0.0001,6099.736822605133,False
200,0.12766580198143349,0.9343596185956683,0.8770359243665423,1e-05,0.0001,6138.701899528503,False
201,0.13062989540764544,0.9343664390700204,0.8770416464124408,1e-05,0.0001,6176.488883733749,False
202,0.12747879643909266,0.9349167176655361,0.8779949716159275,1e-05,0.0001,6214.714205026627,False
203,0.13219607902354882,0.9354783466884068,0.8789764131818499,1e-05,0.0001,6253.136245965958,True
204,0.12720026246836927,0.9356397560664585,0.8792592797960553,1e-05,0.0001,6292.316316127777,True
205,0.12927927553165156,0.935786919934409,0.8795191730771746,1e-05,0.0001,6331.31242442131,True
206,0.12870470019149,0.9356323736054557,0.8792552266802106,1e-05,0.0001,6370.054692983627,False
207,0.12742758310232005,0.9356026819774083,0.8792016676494053,1e-05,0.0001,6408.7026624679565,False
208,0.12839745632449134,0.9357220019612994,0.8794198632240295,1e-05,0.0001,6447.392776966095,False
209,0.12653591105195341,0.9355125086648124,0.8790573562894549,1e-05,0.0001,6486.416296005249,False
210,0.12376005593381945,0.9355031507355827,0.8790518471172878,1e-05,0.0001,6525.049808502197,False
211,0.12563994282581767,0.935417217867715,0.878906956740788,1e-05,0.0001,6563.507248401642,False
212,0.12106746410737272,0.935096664088113,0.8783624768257141,1e-05,0.0001,6601.857024908066,False
213,0.12439861966938269,0.9351714594023568,0.8784850495202201,1e-05,0.0001,6640.304484128952,False
214,0.12572223180141606,0.9351452929633004,0.8784398862293789,5e-06,5e-05,6678.732882738113,False
215,0.12283364426894267,0.9347487262317112,0.8777263164520264,5e-06,5e-05,6717.275284051895,False
216,0.1289103906907019,0.9345559137208121,0.87738037109375,5e-06,5e-05,6755.401083707809,False
217,0.12837113537749306,0.9342991198812213,0.8769047686031887,5e-06,5e-05,6794.083310842514,False
218,0.1248471123761818,0.9341704589979989,0.8766693813460213,5e-06,5e-05,6832.686292171478,False
219,0.12740395865479454,0.9340952464512416,0.876532793045044,5e-06,5e-05,6871.428700208664,False
220,0.12240177808237858,0.9341146349906921,0.876571033682142,5e-06,5e-05,6909.733438014984,False
221,0.12516324173231594,0.9341232606342861,0.8765947818756104,5e-06,5e-05,6948.961451768875,False
222,0.12402074600829453,0.933975338935852,0.8763422455106463,5e-06,5e-05,6985.597121953964,False
223,0.12180625329740712,0.9340365699359349,0.8764586448669434,2.5e-06,2.5e-05,7022.210870265961,False
224,0.12688854617662118,0.9338841012545994,0.8761893936565944,2.5e-06,2.5e-05,7058.608189344406,False
225,0.1264681179748207,0.9338627287319728,0.8761561342648098,2.5e-06,2.5e-05,7096.8922560215,False
226,0.12590000631867862,0.9340097052710397,0.8764218602861676,2.5e-06,2.5e-05,7134.880070447922,False
227,0.12380896716332826,0.9341406396457127,0.8766569580350604,2.5e-06,2.5e-05,7173.269071340561,False
228,0.12439732595545347,0.9341741119112287,0.8767160262380328,2.5e-06,2.5e-05,7211.698928117752,False
