epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_stage1_alpha1_mean,fg_mscb_stage1_alpha1_std,fg_mscb_stage1_alpha3_mean,fg_mscb_stage1_alpha3_std,fg_mscb_stage1_alpha5_mean,fg_mscb_stage1_alpha5_std,fg_mscb_stage1_sample_count,fg_mscb_stage1_guidance_strength,fg_mscb_stage2_alpha1_mean,fg_mscb_stage2_alpha1_std,fg_mscb_stage2_alpha3_mean,fg_mscb_stage2_alpha3_std,fg_mscb_stage2_alpha5_mean,fg_mscb_stage2_alpha5_std,fg_mscb_stage2_sample_count,fg_mscb_stage2_guidance_strength,fg_mscb_stage3_alpha1_mean,fg_mscb_stage3_alpha1_std,fg_mscb_stage3_alpha3_mean,fg_mscb_stage3_alpha3_std,fg_mscb_stage3_alpha5_mean,fg_mscb_stage3_alpha5_std,fg_mscb_stage3_sample_count,fg_mscb_stage3_guidance_strength
1,1.393423955230152,0.2255987137556076,0.12747856378555297,8.4e-06,8.399999999999998e-05,41.42675590515137,True,0.9997706770074779,0.00012314882851255406,1.0002772780944562,0.00014980786951443125,0.9999520414040006,6.40207730894726e-05,1450,0.05011049285531044,1.0000919389724732,5.781427090746933e-05,0.9996455461814486,0.00019912315922402827,1.0002625262326208,0.00015075777723257852,1450,0.050110042095184326,1.0000195955819098,2.5370958034841982e-05,1.0001046344329572,6.242553978275236e-05,0.9998757674776274,6.978149136460847e-05,1450,0.04999195784330368
