epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_alpha1_mean,fg_mscb_alpha1_std,fg_mscb_alpha3_mean,fg_mscb_alpha3_std,fg_mscb_alpha5_mean,fg_mscb_alpha5_std,fg_mscb_guidance_strength
1,1.3306298172751139,0.2273728350798289,0.12865054359038672,8.4e-06,8.399999999999998e-05,31.136901378631592,True,1.053637213131477,0.0604726835801572,0.9254213871627018,0.07577478231377308,1.0209413986781548,0.028763755991870015,0.05009919032454491
2,0.8971597630044689,0.23179269333680472,0.13147055606047311,1.3799999999999998e-05,0.00013799999999999997,56.43681836128235,True,1.2026858494199555,0.17567960260236934,0.9641830483798323,0.05858866248434213,0.8331311064958572,0.15318993937288194,0.04974937438964844
3,0.8353842691234921,0.270110880335172,0.15657628079255423,1.9199999999999996e-05,0.00019199999999999995,81.69680666923523,True,0.7715396684099888,0.2635957733337776,1.2124638584153407,0.18389817990320198,1.015996470697995,0.18360970632059959,0.0506138801574707
4,0.7616654051386792,0.3283922125895818,0.19703141848246256,2.4599999999999995e-05,0.00024599999999999996,106.57425689697266,True,0.3892083928768537,0.3807454393193169,0.6719164442054623,0.4032133513283931,1.938875163546924,0.7221720188412837,0.06088917702436447
5,0.6997413363145746,0.3860618670781453,0.2398875579237938,2.9999999999999997e-05,0.0003,131.9229393005371,True,0.2879510604393678,0.3804525251710927,0.29113618802720903,0.37919902750476264,2.4209127502194767,0.7591217852967219,0.06530160456895828
6,0.5270681744036467,0.4289393623669942,0.2737075587113698,2.999811826208493e-05,0.0002999805986332205,157.07339930534363,True,1.6272623576272824,1.0542324596090702,0.4281169936155938,0.4155459512945637,0.9446206484617354,0.986304371416177,0.06460261344909668
7,0.4616364324870317,0.48457224667072296,0.3206567366917928,2.9992473536744915e-05,0.00029992239956850794,182.2139253616333,True,2.6090419498394275,0.6305224864980818,0.22615537763801502,0.3446923002008986,0.1648026726525476,0.29587654237669186,0.06826184689998627
8,0.41418088713417883,0.46494169533252716,0.3079272210597992,2.9983067289068734e-05,0.0002998254179114328,207.21045923233032,False,2.637051536296976,0.6610952619446746,0.19393604684362772,0.3391725584423639,0.16901242133522737,0.32430240412594447,0.06572325527667999
9,0.39623420264409936,0.5108456512292227,0.3495781471331914,2.9969901960448513e-05,0.00029968967883358983,231.31430006027222,True,2.713244752925018,0.5778086815655946,0.15760942318748722,0.3093834661033166,0.1291458177901032,0.2701134828985031,0.06616789102554321
10,0.3752612011588138,0.6133271207412084,0.4472685356934865,2.9952980967946045e-05,0.0002995152175660644,256.0738379955292,True,2.729135639996364,0.5470504706178438,0.1528127786676638,0.3024348329038984,0.11805158721436512,0.24583363175869533,0.061607860028743744
11,0.361666070378345,0.6945263544718424,0.5351633032162985,2.9932308703405904e-05,0.00029930207939028844,281.46967101097107,True,2.6297454075566655,0.6943091219865952,0.19664509900033322,0.3572130498576253,0.17360948253850086,0.338639234657515,0.06011262536048889
12,0.3467169455859972,0.7486402789751688,0.6005991697311401,2.990789053231554e-05,0.0002990503196262878,306.1972346305847,True,2.615544304395544,0.7056492294209497,0.20269024774828878,0.3553090925678595,0.18176544992301466,0.3533777772630365,0.053134478628635406
13,0.33095033531603607,0.785276879866918,0.6482003231843313,2.987973279241265e-05,0.00029876000361832354,331.3481185436249,True,2.378083045194889,0.7636872278899676,0.27397575710908656,0.3402084347243023,0.3479411992025491,0.44852947908088303,0.0494224838912487
14,0.3246472390449565,0.8102045257886251,0.6820939183235168,2.9847842792040242e-05,0.00029843120671793215,356.33424711227417,True,2.518990343069208,0.7812419656671984,0.22108932597763417,0.3315484875563041,0.2599203248581,0.459986314692201,0.042235877364873886
15,0.3148362539384676,0.8276435534159342,0.7068257927894592,2.9812228808249737e-05,0.00029806401426436796,381.3168234825134,True,1.484438667910182,1.20729544598464,0.2340460707243795,0.28353092818890857,1.2815152611333178,1.1816356702557422,0.043097421526908875
16,0.3055080871867097,0.8440446158250173,0.730799525976181,2.977290008465267e-05,0.0002976585215624534,406.30384373664856,True,0.10215688151339407,0.1862268086026947,0.09781946820124743,0.17182811269941176,2.8000236450392624,0.355544565744255,0.05042139068245888
17,0.30224986115227576,0.8552074333031973,0.7476000487804413,2.9729866829021498e-05,0.0002972148338578424,431.34771060943604,True,0.06545055424894107,0.15440378974462404,0.04627018961991773,0.11397863966109982,2.888279254765346,0.26349352939707554,0.05355190485715866
18,0.2990900783435158,0.8645461599032084,0.7619227170944214,2.9683140210640187e-05,0.000296733066309704,456.4129776954651,True,0.029278087723055866,0.10042846678659477,0.017984660107021305,0.053879198030546145,2.9527372540893224,0.14425753453352502,0.060754965990781784
19,0.2893270866378494,0.8731651405493418,0.775406002998352,2.963273235740521e-05,0.00029621334396083305,481.39644384384155,True,0.023228603473453943,0.07044353038153563,0.015962149449197095,0.05618532685341474,2.9608092386147074,0.12622459150506515,0.06770852208137512
20,0.2805345473082169,0.8807880083719889,0.787522425254186,2.9578656352677758e-05,0.0002956558017051948,506.4497275352478,True,0.02217620924917476,0.07059143341893631,0.016123372756973176,0.057658886815431715,2.9617004228460377,0.12774863134868206,0.06889687478542328
21,0.27737773598536203,0.8850939869880676,0.794467161099116,2.952092623188796e-05,0.00029506058425291383,531.6815662384033,True,0.026322670665442797,0.08215540953541053,0.01675139114181309,0.060018421497166595,2.956925933936547,0.14149794922247502,0.07460323721170425
22,0.2736177586990854,0.8887922664483389,0.8004603584607443,2.9459556978891967e-05,0.0002944278460927138,556.586719751358,True,0.026030658112417407,0.08088890991313803,0.019220523159042522,0.06798898813288998,2.9547488241360105,0.1483354292341723,0.07864435762166977
23,0.2582292974643085,0.8929692804813385,0.807288666566213,2.9394564522082912e-05,0.00029375775145182043,581.4684586524963,True,0.02649105440325882,0.08662230802675365,0.021793585600382897,0.07431672258121123,2.9517153670047893,0.16048576015888708,0.08041075617074966
24,0.2573318342151849,0.8970663150151571,0.8140113651752472,2.932596573025668e-05,0.0002930504742533362,606.4860944747925,True,0.0468624905994895,0.14479300696048267,0.03747116715290576,0.11621335894723443,2.9156663432614556,0.2603612418543798,0.082600437104702
25,0.25097508955260983,0.9011494417985281,0.8207346101601919,2.925377840823361e-05,0.00029230619807109836,631.6483197212219,True,0.04079055735991789,0.15178202212178402,0.02667095620664194,0.09457488155771784,2.9325384763602553,0.24432135431751145,0.08790837228298187
26,0.24867720189301865,0.9039396941661835,0.8253712058067322,2.9178021292237275e-05,0.0002915251160820327,656.7776725292206,True,0.01684533737113026,0.06632796080774753,0.01118734819015195,0.046049110816355716,2.9719673054793785,0.11179472742715141,0.09172169864177704
27,0.25892568217671436,0.9066825012365977,0.8299207389354706,2.9098714045031468e-05,0.00029070743101601424,681.7672362327576,True,0.023798949886031408,0.1128031675584647,0.016171551392512744,0.07492410186484963,2.9600294902817956,0.18692597998990815,0.09170634299516678
28,0.2549346319359282,0.9092996219793955,0.8342490096886953,2.9015877250816737e-05,0.0002898533551032486,706.5226199626923,True,0.02602758106808532,0.11323843134528301,0.020608628714306396,0.0848067288706124,2.9533637874496392,0.19760246108972332,0.09414013475179672
29,0.24411138211903366,0.9112299879391988,0.8374710778395335,2.892953240988776e-05,0.00028896311001918776,731.5809457302094,True,0.023137465244823192,0.09628473960336392,0.022458544928629216,0.08438233524865996,2.954403984464448,0.17992103138406823,0.0952385663986206
30,0.24274328610171442,0.9125089049339294,0.8396339416503906,2.8839701933052952e-05,0.0002880369268269944,756.6213757991791,True,0.13705206689746058,0.20331465742431398,0.47257691697277204,0.7176093913514093,2.390371009543024,0.8647201824109952,0.0972735658288002
31,0.23136993368034778,0.9132311244805654,0.840863823890686,2.874640913581771e-05,0.000287075045917569,781.4981441497803,True,0.7757698377732244,0.9519352152380948,0.22644118181606435,0.28303015612269766,1.9977889779997098,1.0676829307953835,0.09875837713479996
32,0.23592973565277847,0.9128789007663727,0.8402751286824545,2.8649678232332905e-05,0.0002860777169471567,806.2092373371124,False,0.07503904750877123,0.19224999854228791,0.08930523282069645,0.21740980726099066,2.8356557137531966,0.40041666170115625,0.10140445083379745
33,0.22615253892929657,0.9129581848780314,0.8404079675674438,2.854953432911007e-05,0.0002850451987725488,830.4843604564667,False,0.05308886271003193,0.15827482996565184,0.06450972788669379,0.18489197538960828,2.882401397752351,0.3355563798382679,0.10342881828546524
34,0.23303546108629392,0.913720448811849,0.8417018254597982,2.8446003418505023e-05,0.0002839777593838968,854.4080135822296,True,0.06189875415917931,0.1560442120007178,0.15140909836050578,0.3862497787583753,2.786692136195488,0.49647182247519506,0.1055823266506195
35,0.22948376801998718,0.9135266741116842,0.8413787086804708,2.8339112371971534e-05,0.00028287567583515496,879.4462080001831,False,0.04428274661267598,0.11753152561125499,0.09720523929061277,0.27458967125953543,2.8585119942704154,0.36064774360930874,0.1065121591091156
36,0.22398690328649853,0.9135498305161794,0.8414304355780283,2.822888893308686e-05,0.0002817392341721716,903.4528803825378,False,0.05927094960617163,0.14030595157604367,0.17676106521618154,0.4078733628538249,2.76396798552881,0.5064130380874456,0.10898640006780624
37,0.22130122392073923,0.9130126535892487,0.840546707312266,2.8115361710350864e-05,0.0002805687293584453,927.8790352344513,False,0.04058009921390241,0.11536467074728107,0.10003031320811313,0.29141183646623114,2.8593895755965133,0.38378703574603745,0.10960736125707626
38,0.21983938113502835,0.9137335419654846,0.8417603075504303,2.7998560169760707e-05,0.0002793644651985675,951.9122874736786,True,0.0807004793257561,0.1369667600622181,0.669785133243698,0.863989689603237,2.2495143899297068,0.9300666047210154,0.11159279942512512
