frame_index,source_filename,dice,iou,precision,recall,specificity,pixel_accuracy
0,cju0qkwl35piu0993l0dewei2.jpg,0.7766546430668568,0.6348613158706757,0.6488086895585143,0.9672482239866277,0.8261585958096296,0.861328125
1,cju0qkwl35piu0993l0dewei2.jpg,0.7739481029670217,0.6312523187965867,0.6404982717908354,0.9776431257835353,0.8177986679617039,0.8576432291666667
2,cju0qoxqj9q6s0835b43399p4.jpg,0.9104495896116623,0.8356195187767034,0.8773255264897535,0.9461730406884962,0.9545510207651803,0.9524088541666667
3,cju0qoxqj9q6s0835b43399p4.jpg,0.9090419410914967,0.8332510435836438,0.8754126190700745,0.9453582522788614,0.9537812920945367,0.9516276041666667
4,cju0qx73cjw570799j4n5cjze.jpg,0.9181788966256026,0.8487345031092803,0.8517370220208283,0.9958637356508807,0.9325289872112584,0.9502734375
5,cju0qx73cjw570799j4n5cjze.jpg,0.9185086722552152,0.849298231702482,0.8525431823609011,0.9955384114885905,0.9329812057956334,0.9505078125
