frame_index,source_filename,dice,iou,precision,recall,specificity,pixel_accuracy
40,cju0rx1idathl0835detmsp84.jpg,0.9450808096657775,0.8958798155585305,0.9681723195627713,0.9230651340996169,0.9979348109517601,0.9931640625
41,cju0rx1idathl0835detmsp84.jpg,0.9432037065958665,0.892512315270936,0.9615241734331051,0.9255683269476372,0.9974793568013907,0.9928971354166667
42,cju0rx1idathl0835detmsp84.jpg,0.9434218073734161,0.8929029710788668,0.963416582352628,0.9242401021711366,0.9976114732724902,0.9929361979166667
43,cju0rx1idathl0835detmsp84.jpg,0.9419908913467795,0.890342893688198,0.960106100795756,0.9245466155810983,0.9973854845719252,0.992744140625
44,cju0rx1idathl0835detmsp84.jpg,0.9424443576727841,0.8911534485304977,0.960828025477707,0.9247509578544061,0.9974341590612777,0.992802734375
45,cju0rx1idathl0835detmsp84.jpg,0.9422661636529205,0.8908348501992424,0.9601272534464476,0.9250574712643678,0.9973854845719252,0.9927766927083334
46,cju0rx1idathl0835detmsp84.jpg,0.9424569077748268,0.8911758912743746,0.9610748234294514,0.9245466155810983,0.9974515428074751,0.9928059895833333
47,cju0rx1idathl0835detmsp84.jpg,0.9419999479586791,0.8903590752582391,0.9599596945269411,0.9246998722860792,0.9973750543242068,0.992744140625
48,cju0rx1idathl0835detmsp84.jpg,0.9485228524951461,0.9020860365305918,0.9750256216624413,0.9234227330779055,0.9983902651021295,0.99361328125
49,cju0rx1idathl0835detmsp84.jpg,0.945271029992417,0.8962217374057914,0.9682344118277266,0.9233716475095786,0.9979382877009996,0.9931868489583333
50,cju0s2a9ekvms080138tjjpxr.jpg,0.9792178279514716,0.9592818671454219,0.9779632476755253,0.9804756312389901,0.9952355324806889,0.9926171875
51,cju0s2a9ekvms080138tjjpxr.jpg,0.9790052212146194,0.9588738762986488,0.9774115667410469,0.9806040810334703,0.9951128593136634,0.9925390625
52,cju0s2a9ekvms080138tjjpxr.jpg,0.9794998212992916,0.9598232726880871,0.9783432494279176,0.9806591309453905,0.9953186336583513,0.9927180989583333
53,cju0s2a9ekvms080138tjjpxr.jpg,0.9795148050425095,0.9598520486946529,0.9780810889929742,0.9809527304756313,0.9952592756743067,0.9927213541666666
54,cju0s2a9ekvms080138tjjpxr.jpg,0.9791355502002144,0.959123956556862,0.97787213792851,0.9804022313564298,0.9952157464860073,0.992587890625
55,cju0s2a9ekvms080138tjjpxr.jpg,0.979144904429417,0.9591419082667624,0.9778725429188477,0.9804205813270699,0.9952157464860073,0.9925911458333333
56,cju0s2a9ekvms080138tjjpxr.jpg,0.9791538764626648,0.9591591268131553,0.9778904405439537,0.9804205813270699,0.9952197036849436,0.9925944010416666
57,cju0s2a9ekvms080138tjjpxr.jpg,0.9791542584871947,0.9591598599766628,0.9778729478943612,0.9804389312977099,0.9952157464860073,0.9925944010416666
58,cju0s2a9ekvms080138tjjpxr.jpg,0.979163230523943,0.9591770788453253,0.9778908451993118,0.9804389312977099,0.9952197036849436,0.99259765625
59,cju0s2a9ekvms080138tjjpxr.jpg,0.9791542584871947,0.9591598599766628,0.9778729478943612,0.9804389312977099,0.9952157464860073,0.9925944010416666
60,cju0s690hkp960855tjuaqvv0.jpg,0.9626330876330876,0.9279581565183065,0.9770365752285952,0.9486481033091203,0.9992566131159011,0.9976236979166667
61,cju0s690hkp960855tjuaqvv0.jpg,0.9626900046061723,0.9280639431616341,0.976939856653163,0.9488498789346247,0.9992532493743441,0.997626953125
62,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
63,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
64,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
65,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
66,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
67,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
68,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
69,cju0s690hkp960855tjuaqvv0.jpg,0.9627392773057631,0.928155531431955,0.9770413463536256,0.9488498789346247,0.9992566131159011,0.9976302083333334
70,cju0sr5ghl0nd08789uzf1raf.jpg,0.948466322059248,0.901983780411728,0.9134719870612317,0.9862486698862241,0.9873442518730433,0.9872135416666666
71,cju0sr5ghl0nd08789uzf1raf.jpg,0.9484995998058074,0.9020439741446006,0.9136039633992215,0.986166816730785,0.9873664290017705,0.9872233072916666
72,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
73,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
74,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
75,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
76,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
77,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
78,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
79,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
80,cju0sxqiclckk08551ycbwhno.jpg,0.5659978322362333,0.39469803111864904,0.39533938991062856,0.9959065959624152,0.9447699619835993,0.9465592447916666
81,cju0sxqiclckk08551ycbwhno.jpg,0.5693919889355816,0.39800699040678217,0.3986740660732243,0.99581356405247,0.9455390604180792,0.9472981770833333
82,cju0sxqiclckk08551ycbwhno.jpg,0.5828636772032998,0.41129682997118155,0.4120092378752887,0.99581356405247,0.9484704048898469,0.950126953125
83,cju0sxqiclckk08551ycbwhno.jpg,0.5865366174415737,0.4149641403372747,0.4156893203883495,0.99581356405247,0.9492462498018223,0.9508756510416667
84,cju0sxqiclckk08551ycbwhno.jpg,0.5819694415746832,0.41040684075309636,0.4111320247378327,0.9957205321425249,0.9482882499974701,0.9499479166666667
85,cju0sxqiclckk08551ycbwhno.jpg,0.5706061090676475,0.39919445066010295,0.3998655160820352,0.99581356405247,0.9458089195178967,0.94755859375
86,cju0sxqiclckk08551ycbwhno.jpg,0.5787908284663639,0.40725238765648186,0.4079664570230608,0.9957205321425249,0.9476068557704309,0.9492903645833334
87,cju0sxqiclckk08551ycbwhno.jpg,0.5791353281748823,0.4075935869606611,0.4083088543852287,0.9957205321425249,0.9476810670228807,0.9493619791666666
88,cju0sxqiclckk08551ycbwhno.jpg,0.5791980085502463,0.40765568463149876,0.40837117020870695,0.9957205321425249,0.9476945599778716,0.949375
89,cju0sxqiclckk08551ycbwhno.jpg,0.5795429932856834,0.40799756032478174,0.4087142475273991,0.9957205321425249,0.9477687712303213,0.9494466145833333
90,cju0t4oil7vzk099370nun5h9.jpg,0.9803067214715762,0.961374113288568,0.9668077900084674,0.9941879448834324,0.9854357659691068,0.9880533854166667
91,cju0t4oil7vzk099370nun5h9.jpg,0.9802766420929508,0.9613162574847148,0.9666772486772487,0.9942641328718518,0.9853753912744634,0.9880338541666667
92,cju0t4oil7vzk099370nun5h9.jpg,0.9802934785524586,0.9613486409411863,0.9666585543927964,0.99431855286358,0.9853661028599029,0.9880436197916667
93,cju0t4oil7vzk099370nun5h9.jpg,0.9802951700902892,0.9613518945252901,0.9665795626461284,0.994405624850345,0.9853289492016608,0.9880436197916667
94,cju0t4oil7vzk099370nun5h9.jpg,0.9802636167096729,0.9612912050335112,0.966518211342551,0.994405624850345,0.9853010839579792,0.9880240885416667
95,cju0t4oil7vzk099370nun5h9.jpg,0.980247840781074,0.9612608631609957,0.9664875386112639,0.994405624850345,0.9852871513361384,0.9880143229166667
96,cju0t4oil7vzk099370nun5h9.jpg,0.980650221324509,0.9620350559144998,0.9681884719010544,0.9934369489975837,0.9860720223665023,0.9882747395833333
97,cju0t4oil7vzk099370nun5h9.jpg,0.9806337933590833,0.962003436027699,0.9681874595580825,0.9934042970025468,0.9860720223665023,0.9882649739583333
98,cju0t4oil7vzk099370nun5h9.jpg,0.9806700477070529,0.9620732182950869,0.9682891637845064,0.99337164500751,0.9861184644393048,0.9882877604166667
99,cju0t4oil7vzk099370nun5h9.jpg,0.9806645714132216,0.9620626772217947,0.9682888273549975,0.9933607610091644,0.9861184644393048,0.9882845052083333
100,cju0tl3uz8blh0993wxvn7ly3.jpg,0.905982905982906,0.828125,0.852195423623995,0.9670175438596491,0.9992183795274303,0.9990690104166666
101,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9034799737360473,0.8239520958083832,0.8488587291795188,0.9656140350877193,0.9991987572561524,0.99904296875
102,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9026955950032873,0.8226482923906531,0.8491032776747063,0.9635087719298245,0.9992020276346987,0.9990364583333333
103,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9035433070866141,0.8240574506283662,0.8484288354898336,0.9663157894736842,0.9991954868776061,0.99904296875
104,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9035433070866141,0.8240574506283662,0.8484288354898336,0.9663157894736842,0.9991954868776061,0.99904296875
105,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9032469662184323,0.8235645933014354,0.8479064039408867,0.9663157894736842,0.9991922164990598,0.9990397135416667
106,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9032469662184323,0.8235645933014354,0.8479064039408867,0.9663157894736842,0.9991922164990598,0.9990397135416667
107,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9032469662184323,0.8235645933014354,0.8479064039408867,0.9663157894736842,0.9991922164990598,0.9990397135416667
108,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9056480574600065,0.8275656324582339,0.8467643467643468,0.9733333333333334,0.9991791349848745,0.9990592447916666
109,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9038774845226458,0.8246135552913199,0.8436739659367397,0.9733333333333334,0.9991595127135966,0.9990397135416667
110,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877205760212622,0.9757390623816616,0.980292692824714,0.995261883916156,0.9932297021766028,0.9937434895833334
111,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877265728323441,0.9757507668614852,0.9803294905452193,0.9952361332852655,0.993242772249621,0.9937467447916667
112,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877205760212622,0.9757390623816616,0.980292692824714,0.995261883916156,0.9932297021766028,0.9937434895833334
113,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877333537777437,0.9757640019691748,0.980305374489563,0.9952747592316011,0.9932340588676088,0.99375
114,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877458183723278,0.9757883309348885,0.9803424223208624,0.995261883916156,0.993247128940627,0.9937565104166667
115,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877396643261926,0.9757763191113356,0.9803178065514312,0.9952747592316011,0.9932384155586149,0.9937532552083334
116,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877333537777437,0.9757640019691748,0.980305374489563,0.9952747592316011,0.9932340588676088,0.99375
117,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877396643261926,0.9757763191113356,0.9803178065514312,0.9952747592316011,0.9932384155586149,0.9937532552083334
118,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877333537777437,0.9757640019691748,0.980305374489563,0.9952747592316011,0.9932340588676088,0.99375
119,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877396643261926,0.9757763191113356,0.9803178065514312,0.9952747592316011,0.9932384155586149,0.9937532552083334
120,cju0u82z3cuma0835wlxrnrjv.jpg,0.9287168454641274,0.8669200495983611,0.8776128363259291,0.9861404961211787,0.9629299015596717,0.9678580729166667
121,cju0u82z3cuma0835wlxrnrjv.jpg,0.9315393862151867,0.8718518719332014,0.88269199099742,0.9861098335019778,0.9646738905832858,0.9692252604166667
122,cju0u82z3cuma0835wlxrnrjv.jpg,0.9303627212773342,0.869792722995173,0.8804713804713805,0.9862478152883819,0.9639093456321753,0.96865234375
123,cju0u82z3cuma0835wlxrnrjv.jpg,0.9304128370707297,0.8698803326347103,0.8805244932316831,0.9862938092171833,0.963925876333821,0.9686751302083333
124,cju0u82z3cuma0835wlxrnrjv.jpg,0.9296971536343732,0.8686299927084177,0.8792799442325829,0.9862478152883819,0.963500210766446,0.968330078125
125,cju0u82z3cuma0835wlxrnrjv.jpg,0.9304175525375682,0.8698885763738641,0.8805573806395094,0.9862631465979824,0.9639382743600552,0.9686783854166666
126,cju0u82z3cuma0835wlxrnrjv.jpg,0.9303549863689284,0.8697792019902919,0.8804697444601087,0.9862324839787815,0.9639093456321753,0.9686490885416666
127,cju0u82z3cuma0835wlxrnrjv.jpg,0.9304320157359599,0.8699138618815161,0.8805710687691634,0.9862784779075828,0.9639424070354666,0.9686848958333333
128,cju0u82z3cuma0835wlxrnrjv.jpg,0.9303472513486543,0.8697656809854108,0.8804681084040514,0.986217152669181,0.9639093456321753,0.9686458333333333
129,cju0u82z3cuma0835wlxrnrjv.jpg,0.9304242809930504,0.8699003394139363,0.8805694339880912,0.9862631465979824,0.9639424070354666,0.968681640625
130,cju0ue769mxii08019zqgdbxn.jpg,0.9389424700716779,0.8849119332248709,0.8886836683952547,0.9952267303102625,0.9946814648881648,0.9947037760416667
131,cju0ue769mxii08019zqgdbxn.jpg,0.9393597835888188,0.885653560042508,0.8900042716787697,0.9945107398568019,0.9947561348131555,0.99474609375
132,cju0ue769mxii08019zqgdbxn.jpg,0.9385550303848751,0.8842239185750637,0.8879897785349233,0.9952267303102625,0.9946441299256695,0.99466796875
133,cju0ue769mxii08019zqgdbxn.jpg,0.938695880543258,0.8844739819004525,0.8882419767111616,0.9952267303102625,0.9946577062756677,0.9946809895833333
134,cju0ue769mxii08019zqgdbxn.jpg,0.9386606640405177,0.8844114528101803,0.8881789137380192,0.9952267303102625,0.9946543121881682,0.994677734375
135,cju0ue769mxii08019zqgdbxn.jpg,0.9386560612313811,0.8844032805429864,0.8882340410423916,0.9951471758154335,0.9946577062756677,0.994677734375
136,cju0ue769mxii08019zqgdbxn.jpg,0.9386560612313811,0.8844032805429864,0.8882340410423916,0.9951471758154335,0.9946577062756677,0.994677734375
137,cju0ue769mxii08019zqgdbxn.jpg,0.9386560612313811,0.8844032805429864,0.8882340410423916,0.9951471758154335,0.9946577062756677,0.994677734375
138,cju0ue769mxii08019zqgdbxn.jpg,0.9386560612313811,0.8844032805429864,0.8882340410423916,0.9951471758154335,0.9946577062756677,0.994677734375
139,cju0ue769mxii08019zqgdbxn.jpg,0.9386560612313811,0.8844032805429864,0.8882340410423916,0.9951471758154335,0.9946577062756677,0.994677734375
140,cju0vtox5ain6099360pu62rp.jpg,0.9552106071630689,0.914261394413062,0.9279767514923029,0.9840912876894886,0.9968935682974586,0.9963932291666666
141,cju0vtox5ain6099360pu62rp.jpg,0.9587628865979382,0.9207920792079208,0.9350063331222292,0.9837581209395302,0.9972187781594477,0.9966927083333333
142,cju0vtox5ain6099360pu62rp.jpg,0.9564619244153112,0.916556804963164,0.9300440667296191,0.9844244544394469,0.9969884211738721,0.9964973958333333
143,cju0vtox5ain6099360pu62rp.jpg,0.9573432811613007,0.9181768686318736,0.9327591656131479,0.9832583708145927,0.9971171500775761,0.9965755208333333
144,cju0vtox5ain6099360pu62rp.jpg,0.9581418053126144,0.9196470404497892,0.936391826349686,0.9809262035648842,0.9972899178167578,0.996650390625
145,cju0vtox5ain6099360pu62rp.jpg,0.9585350966429298,0.9203719621786356,0.9370673880181398,0.9810094952523738,0.9973204062413192,0.9966829427083334
146,cju0vtox5ain6099360pu62rp.jpg,0.9583823947379106,0.9200904342402744,0.9349599936623624,0.9830084957521239,0.9972187781594477,0.9966634114583334
147,cju0vtox5ain6099360pu62rp.jpg,0.9584890333062551,0.9202870290928945,0.9353892500396385,0.9827586206896551,0.997239103775822,0.9966731770833334
148,cju0vtox5ain6099360pu62rp.jpg,0.9582656706722962,0.91987529228371,0.934737842547125,0.9830084957521239,0.9972086153512605,0.9966536458333334
149,cju0vtox5ain6099360pu62rp.jpg,0.9581878704229926,0.9197319201995012,0.934589800443459,0.9830084957521239,0.9972018401458024,0.9966471354166667
150,cju13cgqmnhwn0988yrainhcp.jpg,0.980931437522593,0.9625764876289574,0.9697718744415986,0.992350825867008,0.9963008316750854,0.99587890625
151,cju13cgqmnhwn0988yrainhcp.jpg,0.9809189620638243,0.9625524620204527,0.9696311072736475,0.9924727250563784,0.9962826091710218,0.9958756510416666
152,cju13cgqmnhwn0988yrainhcp.jpg,0.9809939759036145,0.9626969347639739,0.9697195259929733,0.9925336746510636,0.99629354267346,0.9958919270833333
153,cju13cgqmnhwn0988yrainhcp.jpg,0.9809809206860722,0.9626717895670164,0.9696067633137856,0.9926250990430914,0.9962789646702092,0.995888671875
154,cju13cgqmnhwn0988yrainhcp.jpg,0.9809655753998132,0.962642234372691,0.9696058585377471,0.9925946242457487,0.9962789646702092,0.9958854166666666
155,cju13cgqmnhwn0988yrainhcp.jpg,0.9809655753998132,0.962642234372691,0.9696058585377471,0.9925946242457487,0.9962789646702092,0.9958854166666666
156,cju13cgqmnhwn0988yrainhcp.jpg,0.9808370243152852,0.9623946784922395,0.9698784411869861,0.992046077893582,0.9963154096783363,0.995859375
157,cju13cgqmnhwn0988yrainhcp.jpg,0.9808393335944325,0.9623991250110852,0.9697664720600501,0.9921679770829523,0.9963008316750854,0.995859375
158,cju13cgqmnhwn0988yrainhcp.jpg,0.9808961340283846,0.9625085006356997,0.9699940405244338,0.992046077893582,0.9963299876815872,0.9958723958333333
159,cju13cgqmnhwn0988yrainhcp.jpg,0.9808364469085211,0.9623935666982024,0.969906441809189,0.9920156030962394,0.9963190541791491,0.995859375
160,cju13fwthn9mq0835gacxgy01.jpg,0.9715721522032584,0.9447159120444976,0.9753917990553885,0.9677823042309024,0.9965992070997578,0.993076171875
161,cju13fwthn9mq0835gacxgy01.jpg,0.970958684316085,0.9435565603804474,0.9751833051325437,0.9667705088265836,0.9965732468486109,0.9929296875
162,cju13fwthn9mq0835gacxgy01.jpg,0.9709257228448391,0.9434943078442585,0.9753607222505845,0.9665308730729292,0.9965992070997578,0.9929231770833333
163,cju13fwthn9mq0835gacxgy01.jpg,0.970871449205585,0.9433918128654971,0.9753325272067714,0.9664509944883777,0.9965954984924511,0.99291015625
164,cju13fwthn9mq0835gacxgy01.jpg,0.9708439213588338,0.9433398310591293,0.9753312014618547,0.9663977420986767,0.9965954984924511,0.9929036458333333
165,cju13fwthn9mq0835gacxgy01.jpg,0.9708981971861125,0.9434423246868014,0.9753593980921671,0.9664776206832282,0.9965992070997578,0.9929166666666667
166,cju13fwthn9mq0835gacxgy01.jpg,0.9708852125767322,0.943417803768681,0.9753331900257953,0.9664776206832282,0.9965954984924511,0.9929134114583333
167,cju13fwthn9mq0835gacxgy01.jpg,0.9708852125767322,0.943417803768681,0.9753331900257953,0.9664776206832282,0.9965954984924511,0.9929134114583333
168,cju13fwthn9mq0835gacxgy01.jpg,0.9720361083249749,0.9455936304738116,0.9764630017733354,0.9676491732566499,0.9967512599993325,0.993193359375
169,cju13fwthn9mq0835gacxgy01.jpg,0.9718061202653542,0.9451584369634216,0.9763242052081373,0.9673296589184439,0.996732716962799,0.9931380208333334
170,cju13hp5rnbjx0835bf0jowgx.jpg,0.9737361837774159,0.9488166379688713,0.9707426597582038,0.9767482274433477,0.9969579208987602,0.9950651041666667
171,cju13hp5rnbjx0835bf0jowgx.jpg,0.9731786255336731,0.9477584414713476,0.9641492700231955,0.9823787015153621,0.9962252359676469,0.9949283854166666
172,cju13hp5rnbjx0835bf0jowgx.jpg,0.9685095907272541,0.9389419252187748,0.9530314245340152,0.9844988182955652,0.9949861364517937,0.99400390625
173,cju13hp5rnbjx0835bf0jowgx.jpg,0.9658014851147898,0.9338646992951716,0.9469008816457387,0.9854719866536911,0.9942893674486761,0.9934635416666666
174,cju13hp5rnbjx0835bf0jowgx.jpg,0.9672618031611648,0.9365992331085548,0.9503588917958006,0.9847768663978869,0.9946844426566294,0.9937565104166667
175,cju13hp5rnbjx0835bf0jowgx.jpg,0.966971475365088,0.9360549610252346,0.9496046106420051,0.9849854024746281,0.9945982444294396,0.9936979166666666
176,cju13hp5rnbjx0835bf0jowgx.jpg,0.9670044699218616,0.9361167998942987,0.9496682527980699,0.9849854024746281,0.9946054276150387,0.9937044270833333
