frame_index,source_filename,dice,iou,precision,recall,specificity,pixel_accuracy
23,cju0rx1idathl0835detmsp84.jpg,0.9435969647187671,0.8932168246445498,0.9637264301693832,0.9242911877394636,0.997632333767927,0.992958984375
24,cju0rx1idathl0835detmsp84.jpg,0.9485228524951461,0.9020860365305918,0.9750256216624413,0.9234227330779055,0.9983902651021295,0.99361328125
25,cju0s2a9ekvms080138tjjpxr.jpg,0.9792881265959491,0.9594168071446505,0.9768830457408929,0.9817050792718731,0.9949901861466379,0.9926334635416667
26,cju0s2a9ekvms080138tjjpxr.jpg,0.9792780259207732,0.9593974175035868,0.9769174579985391,0.981650029359953,0.9949981005445105,0.9926302083333334
27,cju0s2a9ekvms080138tjjpxr.jpg,0.979258581235698,0.9593600918253883,0.9769514556014173,0.9815766294773929,0.9950060149423832,0.9926236979166667
28,cju0s2a9ekvms080138tjjpxr.jpg,0.9791561776256168,0.959163543105149,0.9769293999452004,0.9813931297709924,0.9950020577434469,0.992587890625
29,cju0s2a9ekvms080138tjjpxr.jpg,0.9790794979079498,0.9590163934426229,0.9770131744842582,0.9811545801526718,0.9950218437381284,0.9925618489583333
30,cju0s690hkp960855tjuaqvv0.jpg,0.9611028545072515,0.9251183898973955,0.9766690969690657,0.9460250201775625,0.9992465218912301,0.997529296875
31,cju0s690hkp960855tjuaqvv0.jpg,0.9609923624993593,0.9249136655155402,0.9767635719495675,0.9457223567393059,0.999249885632787,0.9975227864583334
32,cju0s690hkp960855tjuaqvv0.jpg,0.9611934177474752,0.9252862218712988,0.9770713913496613,0.9458232445520581,0.999259976857458,0.9975358072916667
33,cju0s690hkp960855tjuaqvv0.jpg,0.9610456176319836,0.92501233349778,0.9767659929151906,0.9458232445520581,0.999249885632787,0.9975260416666667
34,cju0s690hkp960855tjuaqvv0.jpg,0.9611973960736071,0.9252935951840521,0.976971970407419,0.9459241323648103,0.9992566131159011,0.9975358072916667
35,cju0sr5ghl0nd08789uzf1raf.jpg,0.9482645538735998,0.9016188979520566,0.9131445317434252,0.9861941011159313,0.9872925052393466,0.9871614583333334
36,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
37,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
38,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
39,cju0sr5ghl0nd08789uzf1raf.jpg,0.9491569935395766,0.9032338681461488,0.9148715352487027,0.9861122479604922,0.987569719348436,0.9873958333333334
40,cju0sxqiclckk08551ycbwhno.jpg,0.5659978322362333,0.39469803111864904,0.39533938991062856,0.9959065959624152,0.9447699619835993,0.9465592447916666
41,cju0sxqiclckk08551ycbwhno.jpg,0.5693919889355816,0.39800699040678217,0.3986740660732243,0.99581356405247,0.9455390604180792,0.9472981770833333
42,cju0sxqiclckk08551ycbwhno.jpg,0.5828636772032998,0.41129682997118155,0.4120092378752887,0.99581356405247,0.9484704048898469,0.950126953125
43,cju0sxqiclckk08551ycbwhno.jpg,0.5865366174415737,0.4149641403372747,0.4156893203883495,0.99581356405247,0.9492462498018223,0.9508756510416667
44,cju0sxqiclckk08551ycbwhno.jpg,0.5873089901511618,0.41573775585505107,0.4164656446969107,0.99581356405247,0.9494081652617127,0.9510319010416667
45,cju0t4oil7vzk099370nun5h9.jpg,0.980625419406791,0.9619873185734449,0.9675413413561872,0.9940682209016304,0.9857701488932854,0.988251953125
46,cju0t4oil7vzk099370nun5h9.jpg,0.9805407784762221,0.9618244239437213,0.9673971761166837,0.9940464529049392,0.9857051299913617,0.9881998697916666
47,cju0t4oil7vzk099370nun5h9.jpg,0.9805675144670023,0.961875875433109,0.9674286077451063,0.9940682209016304,0.9857190626132025,0.9882161458333333
48,cju0t4oil7vzk099370nun5h9.jpg,0.980650221324509,0.9620350559144998,0.9681884719010544,0.9934369489975837,0.9860720223665023,0.9882747395833333
49,cju0t4oil7vzk099370nun5h9.jpg,0.9806337933590833,0.962003436027699,0.9681874595580825,0.9934042970025468,0.9860720223665023,0.9882649739583333
50,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9092105263157895,0.8335343787696019,0.8557275541795666,0.9698245614035088,0.9992380017987083,0.9991015625
51,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9077781424351822,0.8311298076923077,0.8526510480887793,0.9705263157894737,0.9992183795274303,0.9990852864583334
52,cju0tl3uz8blh0993wxvn7ly3.jpg,0.908256880733945,0.8319327731092437,0.8518746158574063,0.9726315789473684,0.9992118387703377,0.9990885416666667
53,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9060556464811784,0.8282465589467385,0.849079754601227,0.9712280701754386,0.9991954868776061,0.9990657552083333
54,cju0tl3uz8blh0993wxvn7ly3.jpg,0.9067713444553483,0.829443447037702,0.8492647058823529,0.9726315789473684,0.9991954868776061,0.999072265625
55,cju0u2g7pmnux0801vkk47ivj.jpg,0.9877898395619421,0.9758742583007196,0.9804416483809185,0.9952490086007107,0.9932819824686754,0.993779296875
56,cju0u2g7pmnux0801vkk47ivj.jpg,0.9878026183797737,0.975899203373354,0.9804543321368323,0.995261883916156,0.9932863391596815,0.9937858072916667
57,cju0u2g7pmnux0801vkk47ivj.jpg,0.9878024625096641,0.975898899101101,0.9804665203769708,0.9952490086007107,0.9932906958506875,0.9937858072916667
58,cju0u2g7pmnux0801vkk47ivj.jpg,0.9878277093729833,0.9759481844351295,0.9805162681550073,0.9952490086007107,0.9933081226147117,0.993798828125
59,cju0u2g7pmnux0801vkk47ivj.jpg,0.9878277093729833,0.9759481844351295,0.9805162681550073,0.9952490086007107,0.9933081226147117,0.993798828125
60,cju0u82z3cuma0835wlxrnrjv.jpg,0.9287168454641274,0.8669200495983611,0.8776128363259291,0.9861404961211787,0.9629299015596717,0.9678580729166667
61,cju0u82z3cuma0835wlxrnrjv.jpg,0.9315393862151867,0.8718518719332014,0.88269199099742,0.9861098335019778,0.9646738905832858,0.9692252604166667
62,cju0u82z3cuma0835wlxrnrjv.jpg,0.9303627212773342,0.869792722995173,0.8804713804713805,0.9862478152883819,0.9639093456321753,0.96865234375
63,cju0u82z3cuma0835wlxrnrjv.jpg,0.9304128370707297,0.8698803326347103,0.8805244932316831,0.9862938092171833,0.963925876333821,0.9686751302083333
64,cju0u82z3cuma0835wlxrnrjv.jpg,0.9296971536343732,0.8686299927084177,0.8792799442325829,0.9862478152883819,0.963500210766446,0.968330078125
65,cju0ue769mxii08019zqgdbxn.jpg,0.9383484587114678,0.8838572942423172,0.8875567536889898,0.9953062848050915,0.9946203713131725,0.9946484375
66,cju0ue769mxii08019zqgdbxn.jpg,0.9384494205018566,0.8840364638541446,0.8878007238662976,0.9952267303102625,0.9946339476631707,0.994658203125
67,cju0ue769mxii08019zqgdbxn.jpg,0.9386208449013281,0.8843407564510428,0.8881709741550696,0.9951471758154335,0.9946543121881682,0.9946744791666666
68,cju0ue769mxii08019zqgdbxn.jpg,0.938585631213656,0.8842782411989255,0.8881079162229322,0.9951471758154335,0.9946509181006686,0.9946712239583333
69,cju0ue769mxii08019zqgdbxn.jpg,0.9386208449013281,0.8843407564510428,0.8881709741550696,0.9951471758154335,0.9946543121881682,0.9946744791666666
70,cju0vtox5ain6099360pu62rp.jpg,0.9550131127698205,0.9138996138996139,0.9261288050708193,0.9857571214392804,0.9968021030237741,0.9963704427083333
71,cju0vtox5ain6099360pu62rp.jpg,0.9565639407910701,0.9167441860465116,0.9297169811320755,0.9850074962518741,0.9969714831602269,0.99650390625
72,cju0vtox5ain6099360pu62rp.jpg,0.9581418053126144,0.9196470404497892,0.936391826349686,0.9809262035648842,0.9972899178167578,0.996650390625
73,cju0vtox5ain6099360pu62rp.jpg,0.9585350966429298,0.9203719621786356,0.9370673880181398,0.9810094952523738,0.9973204062413192,0.9966829427083334
74,cju0vtox5ain6099360pu62rp.jpg,0.9583823947379106,0.9200904342402744,0.9349599936623624,0.9830084957521239,0.9972187781594477,0.9966634114583334
75,cju13cgqmnhwn0988yrainhcp.jpg,0.9808393335944325,0.9623991250110852,0.9697664720600501,0.9921679770829523,0.9963008316750854,0.995859375
76,cju13cgqmnhwn0988yrainhcp.jpg,0.9809951207758568,0.9626991398930038,0.9696635903542721,0.9925946242457487,0.9962862536718345,0.9958919270833333
77,cju13cgqmnhwn0988yrainhcp.jpg,0.9809007380629613,0.9625173667563334,0.9697700738622825,0.9922898762723228,0.9963008316750854,0.9958723958333333
78,cju13cgqmnhwn0988yrainhcp.jpg,0.9809160880239791,0.9625469271926453,0.9697709741787534,0.9923203510696654,0.9963008316750854,0.9958756510416666
79,cju13cgqmnhwn0988yrainhcp.jpg,0.9808859634589026,0.9624889151640555,0.9697411918873038,0.9922898762723228,0.9962971871742727,0.995869140625
80,cju13fwthn9mq0835gacxgy01.jpg,0.971316243430818,0.9442321191794711,0.9756608639587363,0.967010144580238,0.9966400017801315,0.993017578125
81,cju13fwthn9mq0835gacxgy01.jpg,0.9706189291161595,0.9429150744755518,0.9754739814441307,0.9658119658119658,0.9966177501362913,0.9928515625
82,cju13fwthn9mq0835gacxgy01.jpg,0.9707786994915708,0.9432166813998232,0.9756609203130463,0.9659450967862183,0.9966437103874382,0.992890625
83,cju13fwthn9mq0835gacxgy01.jpg,0.9707633638857296,0.9431877275091004,0.9757114422507934,0.9658652182016668,0.9966511276020517,0.9928873697916667
84,cju13fwthn9mq0835gacxgy01.jpg,0.9720361083249749,0.9455936304738116,0.9764630017733354,0.9676491732566499,0.9967512599993325,0.993193359375
85,cju13hp5rnbjx0835bf0jowgx.jpg,0.9716735253772291,0.9449076235576602,0.9589143089210775,0.9847768663978869,0.9956398063413162,0.9946223958333333
86,cju13hp5rnbjx0835bf0jowgx.jpg,0.9735723017061791,0.9485054849206616,0.9646207908293815,0.982691505630474,0.996275518266841,0.9950032552083333
87,cju13hp5rnbjx0835bf0jowgx.jpg,0.9726751338519918,0.9468038455051442,0.969835181921841,0.9755317669956902,0.9968645394859712,0.9948665364583333
88,cju13hp5rnbjx0835bf0jowgx.jpg,0.972734783806114,0.946916890080429,0.9635793206929477,0.9820658974002503,0.9961641788900542,0.99484375
89,cju13hp5rnbjx0835bf0jowgx.jpg,0.9744421067154141,0.9501580682047488,0.9670705825973848,0.9819268733490893,0.996544887726809,0.99517578125
90,cju14g8o4xui30878gkgbrvqj.jpg,0.9404367520789669,0.8875701888718734,0.8887043189368771,0.9985642498205313,0.9970989391643212,0.9971321614583334
91,cju14g8o4xui30878gkgbrvqj.jpg,0.9400554166385078,0.8868910992093854,0.888023493360572,0.9985642498205313,0.9970789548187253,0.9971126302083333
92,cju14g8o4xui30878gkgbrvqj.jpg,0.9410729991204925,0.8887043189368771,0.8898413510747185,0.9985642498205313,0.9971322464069812,0.9971647135416667
93,cju14g8o4xui30878gkgbrvqj.jpg,0.9411366711772666,0.888817891373802,0.889955214331414,0.9985642498205313,0.9971355771312472,0.99716796875
94,cju14g8o4xui30878gkgbrvqj.jpg,0.941391445587439,0.8892724715509526,0.8904109589041096,0.9985642498205313,0.9971489000283111,0.9971809895833333
95,cju14hjh2ob2o0835ouz3r5aa.jpg,0.9682044024673506,0.938368417914008,0.9601256940630911,0.9764202165616953,0.9952467369048874,0.993271484375
96,cju14hjh2ob2o0835ouz3r5aa.jpg,0.9676884074671583,0.9373995356313627,0.9585134230230717,0.9770407371784927,0.9950430775832912,0.993154296875
97,cju14hjh2ob2o0835ouz3r5aa.jpg,0.9676715528103008,0.9373679040276248,0.9585400748835652,0.976978685116813,0.9950467143568912,0.9931510416666667
98,cju14hjh2ob2o0835ouz3r5aa.jpg,0.9676061099671144,0.9372450954124617,0.958590871723046,0.9767925289317737,0.995053987904091,0.9931380208333334
99,cju14hjh2ob2o0835ouz3r5aa.jpg,0.9675942287303514,0.9372228010120554,0.9584779299847793,0.9768856070242934,0.9950394408096913,0.993134765625
100,cju14pxbaoksp0835qzorx6g6.jpg,0.8974364988155827,0.8139544777706871,0.8222804830876348,0.9877129581827568,0.9856338811103776,0.9857649739583333
101,cju14pxbaoksp0835qzorx6g6.jpg,0.896643854879535,0.8126513445770849,0.8210576015108593,0.9875580795043882,0.9855157558280929,0.98564453125
102,cju14pxbaoksp0835qzorx6g6.jpg,0.8929904797461266,0.806669196070992,0.8147406965851997,0.9878678368611254,0.9848834381405691,0.9850716145833334
103,cju14pxbaoksp0835qzorx6g6.jpg,0.8920645281611339,0.8051592812355343,0.8132704242115106,0.9877645844088797,0.9847375186742174,0.9849283854166667
104,cju14pxbaoksp0835qzorx6g6.jpg,0.8914203182146435,0.8041102799024964,0.8122001952710447,0.9877645844088797,0.9846298162109579,0.9848274739583334
105,cju15czxqp3lv0835jvhgzurz.jpg,0.9442418900329874,0.8943733238880737,0.9001349527665317,0.9928940568475452,0.9667615851384793,0.9728190104166666
106,cju15czxqp3lv0835jvhgzurz.jpg,0.9444655940478337,0.894774806696954,0.9004954214903399,0.992950230311201,0.9668929455235771,0.9729329427083333
107,cju15czxqp3lv0835jvhgzurz.jpg,0.9440272354060278,0.8939882419874834,0.899652658498416,0.9930064037748567,0.9665793755720533,0.972705078125
108,cju15czxqp3lv0835jvhgzurz.jpg,0.9442270450751252,0.8943466875814348,0.9001425988643019,0.9928519267498034,0.9667658225702567,0.9728125
109,cju15czxqp3lv0835jvhgzurz.jpg,0.9438299747017949,0.893634502110878,0.8994211564149863,0.9928519267498034,0.9664988643682837,0.972607421875
110,cju15jr8jz8sb0855ukmkswkz.jpg,0.9900155259492001,0.9802284603232471,0.9895115189283349,0.9905200466629828,0.9962128762208491,0.9947037760416667
111,cju15jr8jz8sb0855ukmkswkz.jpg,0.990064132069103,0.980323764614375,0.989608636977058,0.9905200466629828,0.9962483112971453,0.9947298177083334
112,cju15jr8jz8sb0855ukmkswkz.jpg,0.9900812648842405,0.9803573599124833,0.9897532182257728,0.9904095290722662,0.9963014639115895,0.9947395833333333
113,cju15jr8jz8sb0855ukmkswkz.jpg,0.9900625464187726,0.9803206554109081,0.9897648618133621,0.9903604101430589,0.9963058932961265,0.9947298177083334
114,cju15jr8jz8sb0855ukmkswkz.jpg,0.9899819527825863,0.9801626372023484,0.9897632286335015,0.990200773623135,0.9963058932961265,0.9946875
115,cju15l5ubz9yh0855b3ivdpse.jpg,0.7579075997556046,0.610186166187377,0.6661984631909444,0.8788968824940048,0.9864441357465457,0.983232421875
116,cju15l5ubz9yh0855b3ivdpse.jpg,0.7579728523789394,0.6102707608531236,0.665923908558224,0.8795509047307608,0.9864172924509942,0.9832259114583334
117,cju15l5ubz9yh0855b3ivdpse.jpg,0.7624655712793238,0.6161166538756715,0.6755301245371929,0.8750817527795945,0.9870615315442277,0.9837174479166667
118,cju15l5ubz9yh0855b3ivdpse.jpg,0.7583286278938453,0.6107321509777172,0.6671634376552409,0.8783518639633747,0.9865112439854241,0.98328125
119,cju15l5ubz9yh0855b3ivdpse.jpg,0.7579462102689487,0.610236220472441,0.6664461716553663,0.8785698713756268,0.9864642682182091,0.9832421875
120,cju15mhjczc8z0801kit5c6di.jpg,0.932926919055823,0.8742858719951425,0.9762998120011095,0.8932438529212723,0.997170047398946,0.9851725260416667
121,cju15mhjczc8z0801kit5c6di.jpg,0.9322642094537722,0.8731225624429508,0.9786389707022167,0.890085720730882,0.9974644507904731,0.985068359375
122,cju15mhjczc8z0801kit5c6di.jpg,0.931976606805293,0.8726181586880168,0.978448275862069,0.889719151815926,0.9974423705361086,0.9850065104166666
123,cju15mhjczc8z0801kit5c6di.jpg,0.9320514524537385,0.8727493984567304,0.978510961580204,0.8898037446424544,0.9974497306208967,0.9850227864583333
124,cju15mhjczc8z0801kit5c6di.jpg,0.9319981094174643,0.8726558610388891,0.9785980148883374,0.8896345589893977,0.997460770748079,0.9850130208333333
125,cju15ptjtppz40988odsm9azx.jpg,0.9303848829121262,0.8698314637186365,0.871531736982136,0.9977621682103562,0.9918725718191905,0.9921809895833333
126,cju15ptjtppz40988odsm9azx.jpg,0.9303700269479297,0.8698054938505716,0.8713634389926184,0.9979486541928265,0.9918588314503303,0.992177734375
127,cju15ptjtppz40988odsm9azx.jpg,0.9304509099339283,0.8699468949821177,0.8715053471581348,0.9979486541928265,0.9918691367269754,0.9921875
128,cju15ptjtppz40988odsm9azx.jpg,0.9303700269479297,0.8698054938505716,0.8713634389926184,0.9979486541928265,0.9918588314503303,0.992177734375
129,cju15ptjtppz40988odsm9azx.jpg,0.9303969863807592,0.8698526224534027,0.8714107365792759,0.9979486541928265,0.9918622665425454,0.9921809895833333
130,cju15wdt3zla10801odjiw7sy.jpg,0.974971785168957,0.9511658031088083,0.9552077009799671,0.9955710218285353,0.9921428734416953,0.99263671875
131,cju15wdt3zla10801odjiw7sy.jpg,0.974349335515114,0.9499816743203329,0.9539097679251819,0.9956840059655624,0.9919032805214759,0.9924479166666667
132,cju15wdt3zla10801odjiw7sy.jpg,0.9753090518720188,0.95180800967728,0.9557512526299807,0.9956840059655624,0.9922417530595635,0.9927376302083334
133,cju15wdt3zla10801odjiw7sy.jpg,0.974929191007258,0.9510847274689692,0.9551051376544548,0.9955936186559408,0.9921238581305667,0.9926236979166667
134,cju15wdt3zla10801odjiw7sy.jpg,0.9746748650800673,0.950600772267403,0.9544509421702404,0.9957743932751841,0.9920021601393442,0.9925455729166667
135,cju160wshltz10993i1gmqxbe.jpg,0.9166721214898212,0.8461631419939577,0.8472894482090997,0.99843148438614,0.9957959538554301,0.9958561197916667
136,cju160wshltz10993i1gmqxbe.jpg,0.9181853939950178,0.8487456065931402,0.8497755126804999,0.9985740767146728,0.9958759040198276,0.9959375
137,cju160wshltz10993i1gmqxbe.jpg,0.9224688755681444,0.8560948771243428,0.8572477962781586,0.99843148438614,0.9961157545130203,0.9961686197916667
138,cju160wshltz10993i1gmqxbe.jpg,0.9206098843322819,0.8528981977593765,0.8538339631842009,0.9987166690432054,0.9960058230369736,0.9960677083333334
139,cju160wshltz10993i1gmqxbe.jpg,0.919522121570172,0.8510328068043742,0.8519644812066659,0.9987166690432054,0.9959458604136755,0.9960091145833333
140,cju16ach3m1da0993r1dq3sn2.jpg,0.9812014037019198,0.9630965406383812,0.9674351076676753,0.9953651352068239,0.989811902245202,0.9911067708333333
141,cju16ach3m1da0993r1dq3sn2.jpg,0.9811676471600096,0.9630314981900697,0.9673694779116466,0.9953651352068239,0.9897906770415462,0.9910904947916667
142,cju16ach3m1da0993r1dq3sn2.jpg,0.9811879008064294,0.9630705226047843,0.9674088546966798,0.9953651352068239,0.9898034121637397,0.9911002604166667
143,cju16ach3m1da0993r1dq3sn2.jpg,0.9811879008064294,0.9630705226047843,0.9674088546966798,0.9953651352068239,0.9898034121637397,0.9911002604166667
144,cju16ach3m1da0993r1dq3sn2.jpg,0.9813138786606559,0.9633132896425917,0.9677725890529973,0.9952394912817076,0.9899222733042123,0.991162109375
145,cju16b6ynq8e40988m8vx0xnj.jpg,0.9488114980652295,0.9026083298275137,0.9653543307086614,0.9328260869565217,0.9994910773298084,0.9984928385416667
146,cju16b6ynq8e40988m8vx0xnj.jpg,0.9492873715611535,0.9034700315457413,0.9651763648618288,0.9339130434782609,0.9994877726371447,0.998505859375
147,cju16b6ynq8e40988m8vx0xnj.jpg,0.9495194962995692,0.9038906414300736,0.965192005389625,0.9343478260869565,0.9994877726371447,0.9985123697916667
148,cju16b6ynq8e40988m8vx0xnj.jpg,0.9495306460519051,0.9039108494533221,0.9649831649831649,0.9345652173913044,0.9994844679444812,0.9985123697916667
149,cju16b6ynq8e40988m8vx0xnj.jpg,0.9495306460519051,0.9039108494533221,0.9649831649831649,0.9345652173913044,0.9994844679444812,0.9985123697916667
150,cju16d65tzw9d0799ouslsw25.jpg,0.9449652693447321,0.8956721915285452,0.9035764050162564,0.9903278354713908,0.9965094929685451,0.9963118489583334
151,cju16d65tzw9d0799ouslsw25.jpg,0.9429609886115823,0.8920777553640198,0.8997503005641357,0.9905314599877826,0.996354807685841,0.9961686197916667
152,cju16d65tzw9d0799ouslsw25.jpg,0.9458276599883291,0.8972229910508349,0.905324892943586,0.990124210954999,0.9965801101628231,0.9963736979166666
153,cju16d65tzw9d0799ouslsw25.jpg,0.9459709186402763,0.897480852634493,0.9055022809794246,0.9902260232131949,0.9965868356098971,0.9963834635416666
154,cju16d65tzw9d0799ouslsw25.jpg,0.9459249173312585,0.8973980439195424,0.9054179854775647,0.9902260232131949,0.9965834728863601,0.9963802083333333
155,cju16fpvhzypl0799p9phnlx6.jpg,0.9562581800647517,0.9161826821541711,0.9205570291777189,0.9948401891930629,0.9914211649456482,0.9917317708333333
156,cju16fpvhzypl0799p9phnlx6.jpg,0.9570202552192157,0.9175827814569536,0.9236076392360764,0.9929410921599542,0.9917935350815634,0.9918977864583334
157,cju16fpvhzypl0799p9phnlx6.jpg,0.9571616112761694,0.917842708540383,0.9240261472785486,0.9927619320624911,0.9918436618306289,0.9919270833333333
158,cju16fpvhzypl0799p9phnlx6.jpg,0.9570412321292907,0.917621349579498,0.9235537190082644,0.993048588218432,0.9917863741174112,0.9919010416666667
159,cju16fpvhzypl0799p9phnlx6.jpg,0.9570427155633827,0.917624077078436,0.9235254915028324,0.9930844202379246,0.9917827936353351,0.9919010416666667
160,cju16jgnyzp970878melv7r25.jpg,0.9721972784416661,0.9458987197150441,0.9544298647136609,0.9906387471405947,0.9951790806535502,0.9947591145833333
161,cju16jgnyzp970878melv7r25.jpg,0.9723474445998929,0.946183064976974,0.9547520520995861,0.9906035544606722,0.9952149505891636,0.9947884114583333
162,cju16jgnyzp970878melv7r25.jpg,0.9729066168715528,0.9472426099252576,0.9562572224865746,0.9901460496216787,0.995383539286547,0.9948990885416666
163,cju16jgnyzp970878melv7r25.jpg,0.9724612141943955,0.9463985473132019,0.9551023178470832,0.9904627837409818,0.9952544075183385,0.9948111979166666
164,cju16jgnyzp970878melv7r25.jpg,0.9724396523421975,0.9463577049841931,0.9552243872632222,0.990286820341369,0.9952687554925839,0.9948079427083333
165,cju16whaj0e7n0855q7b6cjkm.jpg,0.800791279094238,0.6677663905657728,0.7709180296870568,0.8330730496971466,0.9289398160755807,0.90755859375
166,cju16whaj0e7n0855q7b6cjkm.jpg,0.8015831319393366,0.6688683656768764,0.7706761853448276,0.835072611836824,0.9286716802480256,0.9077962239583334
167,cju16whaj0e7n0855q7b6cjkm.jpg,0.8018286483568108,0.6692103322760735,0.7715912771240419,0.8345325841056703,0.929086452856275,0.907998046875
168,cju16whaj0e7n0855q7b6cjkm.jpg,0.7978585288903159,0.6636976995343328,0.7645784002889593,0.8341677005035394,0.9262710266669459,0.9057291666666667
169,cju16whaj0e7n0855q7b6cjkm.jpg,0.7974796600471692,0.6631735310842647,0.7639808018823782,0.8340509377508575,0.9260364078178352,0.9055208333333333
170,cju171py4qiha0835u8sl59ds.jpg,0.9475135849184421,0.9002620569169234,0.9024610563185547,0.9973006834873133,0.9493749611294234,0.9646907552083334
171,cju171py4qiha0835u8sl59ds.jpg,0.9475976615432266,0.9004138692173274,0.9026636793627085,0.997239566887026,0.949494562903357,0.9647526041666666
172,cju171py4qiha0835u8sl59ds.jpg,0.9494329449527494,0.9037337887109429,0.9059666136136507,0.9972803112872175,0.9513842709315065,0.9660514322916667
173,cju171py4qiha0835u8sl59ds.jpg,0.9501562469672561,0.9050453881565568,0.9072847068417492,0.9972803112872175,0.9521353700718089,0.9665625
174,cju171py4qiha0835u8sl59ds.jpg,0.9501009238413166,0.9049450041593493,0.9071838255052214,0.9972803112872175,0.9520779612203208,0.9665234375
175,cju175facms5f0993a5tjikvt.jpg,0.9634296951819076,0.9294397984427885,0.9467109839993816,0.9807495195387572,0.98591681647328,0.9848665364583333
176,cju175facms5f0993a5tjikvt.jpg,0.9634034119062788,0.9293908768096149,0.94655580112205,0.9808616271620756,0.9858718744892956,0.984853515625
