epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_alpha1_mean,fg_mscb_alpha1_std,fg_mscb_alpha3_mean,fg_mscb_alpha3_std,fg_mscb_alpha5_mean,fg_mscb_alpha5_std,fg_mscb_guidance_strength
1,1.0895062437597312,0.07155820674129895,0.03714438501213278,8.4e-06,8.399999999999998e-05,28.355502128601074,True,1.0001665167424871,0.00010770146044825128,1.0000206777419167,0.00013108611021065347,0.9998128113618756,0.00013927457778030154,0.04984299838542938
2,0.9215165712616661,0.07960635317223412,0.041493767340268405,1.3799999999999998e-05,0.00013799999999999997,51.67033910751343,True,1.0001931893871205,0.00015426674026120587,0.9993667260897114,0.00024593653750759663,1.000440093932024,0.0002724702239889292,0.05022168532013893
3,0.8362972205335444,0.1758377222078187,0.09674175828695297,1.9199999999999996e-05,0.00019199999999999995,75.14524054527283,True,0.9997438017435915,0.0005179188213898794,0.9987266496223508,0.0002328930967816326,1.00152954561957,0.000598353493193093,0.05168779566884041
4,0.7760125409473072,0.30091716987746103,0.17887314089706965,2.4599999999999995e-05,0.00024599999999999996,98.61208653450012,True,0.9973392755135723,0.002473940465548187,0.997564153607321,0.00104420889297072,1.0050965712901734,0.0022439112084419992,0.06165139377117157
5,0.6891079035672274,0.3459912836551666,0.21256877375500544,2.9999999999999997e-05,0.0003,122.03277277946472,True,0.9879197112445174,0.007715303631544352,0.9933349296507707,0.00284049344341649,1.0187453590590378,0.008126606272472803,0.06698773056268692
6,0.48660789890722794,0.3913436361721584,0.2474594669682639,2.999811826208493e-05,0.0002999805986332205,145.5256679058075,True,1.0040658175716912,0.00412286787418807,0.9891532441665386,0.0029367121450992227,1.0067809415959763,0.002848846745681135,0.0625612884759903
7,0.44338805187832225,0.5337337042604174,0.36568774921553476,2.9992473536744915e-05,0.00029992239956850794,168.9180610179901,True,1.0172822932173922,0.00579467717294722,0.9818120249843232,0.005342157927772953,1.0009056809761514,0.002175057848523659,0.06461936980485916
8,0.4047814065759832,0.6289142285074506,0.4600495398044586,2.9983067289068734e-05,0.0002998254179114328,192.28937244415283,True,1.0312739750434612,0.012306006490495583,0.9729203259351153,0.008377322335422696,0.9958056941342993,0.005084490734989735,0.07377712428569794
9,0.37873421853238887,0.6684343559401376,0.5034788506371635,2.9969901960448513e-05,0.00029968967883358983,215.6738247871399,True,1.055793925446112,0.02950407746895782,0.9559250128223522,0.020475518733192092,0.9882810647916976,0.01094984452352141,0.07510499656200409
10,0.3706346078352495,0.7352421028273446,0.5829203043665204,2.9952980967946045e-05,0.0002995152175660644,239.2019476890564,True,1.0415749080336414,0.024750272416272985,0.9564201667847761,0.02498264768524814,1.0020049229435537,0.006361617005794091,0.06922650337219238
11,0.34636442749588575,0.7724735651697431,0.6319780605179923,2.9932308703405904e-05,0.00029930207939028844,262.71181321144104,True,1.0271640219907652,0.019112902587890578,0.9534496085397128,0.03617892115234607,1.0193863705200255,0.019197282911121917,0.07447405159473419
12,0.33914393240755253,0.7958621808460781,0.6654955659593854,2.990789053231554e-05,0.0002990503196262878,286.03664088249207,True,0.8653859755602377,0.18154042558616,0.7617886578585681,0.20993898139644296,1.3728253648655624,0.3867950070883496,0.10251661390066147
13,0.32364066270264713,0.8090320144380841,0.6855680474213192,2.987973279241265e-05,0.00029876000361832354,309.55664110183716,True,0.6219838143822334,0.24149496971125176,0.41414466778644254,0.2418641261627726,1.9638715176746764,0.47919478907385904,0.11311750113964081
14,0.3084310266104611,0.8192577191761562,0.7006402909755707,2.9847842792040242e-05,0.00029843120671793215,332.9423186779022,True,0.35280444170363956,0.30995443620729834,0.25012048241246687,0.29964716423058346,2.397075070834708,0.6042821229021704,0.1329575479030609
15,0.3070327189835635,0.8271349668502808,0.7125904985836574,2.9812228808249737e-05,0.00029806401426436796,356.3837399482727,True,0.39268134219378314,0.37126645737653574,0.3204686294560767,0.3879245643289421,2.286850029743951,0.7531218949748634,0.15286895632743835
16,0.29862739497965035,0.833396451813834,0.7222002872398922,2.977290008465267e-05,0.0002976585215624534,379.64964628219604,True,0.3570102709819604,0.3863975544811389,0.35803447504211655,0.5001052752464871,2.2849552561405875,0.8710619556159092,0.1698240339756012
17,0.28720961673693224,0.8393158572060722,0.7311358962740216,2.9729866829021498e-05,0.0002972148338578424,403.1467590332031,True,0.2807194684547511,0.37795011554956814,0.27926803929722915,0.47295886772891155,2.440012489258886,0.8362788996605843,0.18837817013263702
18,0.288626072623513,0.8437473603657314,0.7378087682383401,2.9683140210640187e-05,0.000296733066309704,426.8049280643463,True,0.29524121868447273,0.3894767040867836,0.2866318870359297,0.46747779330149597,2.418126895143276,0.8474900708904411,0.2018103450536728
19,0.27440157505598933,0.8468155605452401,0.7430798198495593,2.963273235740521e-05,0.00029621334396083305,450.26611065864563,True,0.2993021217390742,0.3874522843007335,0.3735727157815346,0.5972919482761221,2.3271251556733503,0.9608796841068733,0.2141047716140747
20,0.2678115798668428,0.849956887108939,0.7478867641517094,2.9578656352677758e-05,0.0002956558017051948,473.2396972179413,True,0.3035941537666601,0.40827946919998465,0.3719254782948792,0.6039796416332821,2.3244803656435438,0.9906598406215019,0.22796382009983063
21,0.2600913410837,0.8528504031045097,0.7522211500576564,2.952092623188796e-05,0.00029506058425291383,496.6140148639679,True,0.23418829674961808,0.3638075528952577,0.2915878579929843,0.5437525947730469,2.4742238416460753,0.8889246598459724,0.23978100717067719
22,0.26210974075577476,0.855749351637704,0.7566976760114942,2.9459556978891967e-05,0.0002944278460927138,519.8698852062225,True,0.21817316085477373,0.32337487881442345,0.43120866330271623,0.7509407806216098,2.3506181790971357,1.0320101616596506,0.24530403316020966
23,0.25285483652895147,0.8591286880629403,0.7616942567484719,2.9394564522082912e-05,0.00029375775145182043,543.581945180893,True,0.21120896182182528,0.3128433114041273,0.4537642905063437,0.7903178640995031,2.3350267457736047,1.0567589433963793,0.2545657455921173
24,0.25805931904099205,0.8587048053741455,0.7618848511150905,2.932596573025668e-05,0.0002930504742533362,566.914115190506,True,0.12187197761366853,0.2579269087937939,0.16192284710037907,0.42601217951568876,2.7162051740962427,0.6687382637400918,0.25584718585014343
25,0.24988316189159046,0.8608753340584892,0.7652103006839752,2.925377840823361e-05,0.00029230619807109836,590.365119934082,True,0.22176083406090769,0.29970679957974683,0.5921752033676451,0.9178062708773701,2.1860639529285573,1.1448435856029133,0.262075811624527
26,0.2405966899611733,0.8612238253865924,0.7666091365473611,2.9178021292237275e-05,0.0002915251160820327,613.667679309845,True,0.2475434156461103,0.3279283338324593,0.5854296314337768,0.9031222912813041,2.167026942310025,1.1498382391437003,0.26335227489471436
27,0.2402544297955253,0.8634021707943508,0.7705224198954446,2.9098714045031468e-05,0.00029070743101601424,637.2161898612976,True,0.21819333257121945,0.29378259008319413,0.6191357573429849,0.9574863265179011,2.1626709117479033,1.149280316540459,0.26916730403900146
28,0.24052368294108997,0.8667525478771755,0.7754107415676117,2.9015877250816737e-05,0.0002898533551032486,660.4938704967499,True,0.2297905280702376,0.30933026655639784,0.6486423679759553,0.9817919967896741,2.121567098624695,1.1863955616400184,0.2682023048400879
29,0.23725480247627606,0.8696309838976178,0.7790160349437169,2.892953240988776e-05,0.00028896311001918776,683.917094707489,True,0.19428161346789394,0.29276294720480356,0.4658716184275816,0.8393501134489777,2.339846764762554,1.0547243254817364,0.27490541338920593
30,0.22992399578744716,0.8735167724745614,0.7838869094848633,2.8839701933052952e-05,0.0002880369268269944,707.3469753265381,True,0.17592062610471784,0.2890762597553002,0.3965307700720986,0.7826286220542936,2.427548605753033,1.0097394467379115,0.27582767605781555
31,0.22961620146578007,0.8791257824216571,0.7908450790813991,2.874640913581771e-05,0.000287075045917569,730.461403131485,True,0.1835079130585695,0.2848255278830943,0.4149323211432201,0.7966805712206823,2.401559769635004,1.014395148941044,0.27744534611701965
32,0.2247935658151453,0.8901170917919704,0.8053854874202183,2.8649678232332905e-05,0.0002860777169471567,753.9705512523651,True,0.16942523051592812,0.269398039391045,0.4230410884824304,0.8280661056275697,2.4075336739516846,1.0196456432833363,0.2780892252922058
33,0.2248926948417317,0.8929003306797573,0.8094225951603481,2.854953432911007e-05,0.0002850451987725488,777.3428571224213,True,0.22478351922990358,0.30211906755784973,0.5013870087863609,0.8668458994241354,2.2738294637072265,1.0782324860278938,0.2793695628643036
34,0.21845289116555994,0.8954109634671893,0.8131711397852216,2.8446003418505023e-05,0.0002839777593838968,800.378002166748,True,0.14364425949366208,0.2574834070670286,0.24433536960966906,0.6038863122829279,2.612020371625812,0.8084277147811623,0.281678169965744
35,0.2165762264620174,0.8971372672489711,0.8156943917274475,2.8339112371971534e-05,0.00028287567583515496,823.817348241806,True,0.1407808875432876,0.24754723616823215,0.28384936957348605,0.6728430927749209,2.575369740313344,0.8605401945900802,0.2839665114879608
36,0.2179739076982845,0.8979701740401131,0.8169760874339512,2.822888893308686e-05,0.0002817392341721716,847.3013455867767,True,0.1323448321169209,0.24290456547139855,0.27826608901778394,0.6747234237526151,2.589389072619093,0.8548642688246931,0.2885442078113556
37,0.21546735032038256,0.8964851754052299,0.8148805754525321,2.8115361710350864e-05,0.0002805687293584453,870.5181472301483,False,0.17375059983750135,0.2592346469280384,0.44224303238100576,0.8574596278922277,2.38400636231695,1.0186111823127477,0.28787368535995483
