epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
1,1.2498434062661796,0.2383983986718314,0.13557268253394536,8.4e-06,8.399999999999998e-05,34.019330739974976,True
2,0.8898663520812988,0.2540136362825121,0.1457767082112176,1.3799999999999998e-05,0.00013799999999999997,60.241591930389404,True
3,0.8085592701786855,0.3077860687460218,0.18235006289822714,1.9199999999999996e-05,0.00019199999999999995,85.9110758304596,True
4,0.7434853422837179,0.3798047389302935,0.23513128076280868,2.4599999999999995e-05,0.00024599999999999996,111.77101373672485,True
5,0.5493130239306904,0.4309003608567374,0.27572532636778696,2.9999999999999997e-05,0.0003,137.56595277786255,True
6,0.45804964176944046,0.36332798429897856,0.22350545227527618,2.999811826208493e-05,0.0002999805986332205,163.4004409313202,False
7,0.43425710914564913,0.2857682832649776,0.16756610146590642,2.9992473536744915e-05,0.00029992239956850794,188.37657380104065,False
8,0.3969148109193708,0.48876520139830454,0.3244756502764566,2.9983067289068734e-05,0.0002998254179114328,213.16680574417114,True
9,0.3683401043297815,0.6795520782470703,0.5157185026577541,2.9969901960448513e-05,0.00029968967883358983,239.15173363685608,True
10,0.34719597267322855,0.7740487371172223,0.6321538005556379,2.9952980967946045e-05,0.0002995152175660644,264.5111701488495,True
11,0.3418061005287483,0.8170599852289472,0.6912757584026882,2.9932308703405904e-05,0.00029930207939028844,290.7756462097168,True
12,0.3223415420192187,0.8360574841499329,0.7188226410320827,2.990789053231554e-05,0.0002990503196262878,317.05339527130127,True
13,0.309586331736846,0.8508896912847247,0.7408879143851144,2.987973279241265e-05,0.00029876000361832354,342.7133765220642,True
14,0.3145421841105477,0.8618697013173785,0.7576140335627964,2.9847842792040242e-05,0.00029843120671793215,368.3987777233124,True
15,0.2954343889580398,0.870562595980508,0.7711912563868931,2.9812228808249737e-05,0.00029806401426436796,394.1154844760895,True
16,0.29190569578624165,0.8768744809286935,0.7811591795512608,2.977290008465267e-05,0.0002976585215624534,419.73827838897705,True
17,0.2935025911839282,0.8827288661684308,0.7905125617980957,2.9729866829021498e-05,0.0002972148338578424,445.105774641037,True
18,0.28089270899530316,0.8875527552195958,0.7983231033597674,2.9683140210640187e-05,0.000296733066309704,471.03416776657104,True
19,0.2666136175394058,0.8913763420922416,0.8045022572789874,2.963273235740521e-05,0.00029621334396083305,496.65496134757996,True
20,0.2644823537986787,0.8955878870827811,0.8113986679485866,2.9578656352677758e-05,0.0002956558017051948,522.1824407577515,True
21,0.26124932433738085,0.899863600730896,0.8184688261577061,2.952092623188796e-05,0.00029506058425291383,547.9373850822449,True
22,0.2676184336181547,0.9024972660200936,0.8228333592414856,2.9459556978891967e-05,0.0002944278460927138,573.5375905036926,True
23,0.24917160609706504,0.9043922424316406,0.8260381902967181,2.9394564522082912e-05,0.00029375775145182043,598.9825313091278,True
24,0.2454633456273157,0.905866094997951,0.8285334876605442,2.932596573025668e-05,0.0002930504742533362,624.815877199173,True
25,0.23963381765318698,0.9064436980656215,0.8295215708868844,2.925377840823361e-05,0.00029230619807109836,650.5755100250244,True
26,0.24160143171177537,0.9068335124424526,0.830192072050912,2.9178021292237275e-05,0.0002915251160820327,676.2516400814056,True
27,0.2372117555532299,0.9077114122254508,0.8316698329789298,2.9098714045031468e-05,0.00029070743101601424,701.9867391586304,True
28,0.23213272065412802,0.9083953244345528,0.832816583769662,2.9015877250816737e-05,0.0002898533551032486,727.465017080307,True
29,0.23094222828990124,0.9093458311898368,0.8344553964478629,2.892953240988776e-05,0.00028896311001918776,753.4330689907074,True
30,0.2259932506035586,0.9109974929264614,0.8372571383203778,2.8839701933052952e-05,0.0002880369268269944,779.1108758449554,True
31,0.22644304642911817,0.9119105849947248,0.8388630322047642,2.874640913581771e-05,0.000287075045917569,804.5861351490021,True
32,0.22620495762981352,0.9132721849850246,0.8411414878708976,2.8649678232332905e-05,0.0002860777169471567,830.3402552604675,True
33,0.21536354696164367,0.9144362381526402,0.8430481978825161,2.854953432911007e-05,0.0002850451987725488,856.2555818557739,True
34,0.21858464792126514,0.9157757588795253,0.845193692616054,2.8446003418505023e-05,0.0002839777593838968,881.8984360694885,True
35,0.2144382083025135,0.9168300798961094,0.8469329987253461,2.8339112371971534e-05,0.00028287567583515496,907.5311644077301,True
36,0.21661451971921764,0.9174206597464425,0.8479653256280082,2.822888893308686e-05,0.0002817392341721716,933.0863616466522,True
37,0.21674391651739838,0.9182004928588867,0.8493228810174125,2.8115361710350864e-05,0.0002805687293584453,958.8272435665131,True
38,0.20815642080346092,0.918632413659777,0.8501076953751701,2.7998560169760707e-05,0.0002793644651985675,984.3574130535126,True
39,0.20700128816190314,0.9190328206334796,0.8507957288197109,2.787851462716294e-05,0.0002781267542593698,1009.9779138565063,True
40,0.2097540661448338,0.9197562847818647,0.8520406314304897,2.7755256240385018e-05,0.00027685591778879744,1035.6967542171478,True
41,0.20924812897306974,0.9204840064048767,0.8532875946589878,2.7628817001148277e-05,0.000275552285632529,1061.3674597740173,True
42,0.1995700931797425,0.921302889074598,0.8546730875968933,2.7499229726764513e-05,0.0002742161961483654,1087.31862783432,True
43,0.20353269332745036,0.9218263881547111,0.8555040444646563,2.7366528051618204e-05,0.0002728479961184086,1112.7819073200226,True
44,0.19818221081475743,0.9219351666314262,0.8556346126965114,2.7230746418436728e-05,0.00027144804065905477,1138.2101702690125,True
45,0.19957457238533458,0.9221260121890477,0.8559366294315883,2.709192006935076e-05,0.0002700166931288236,1164.0381062030792,True
46,0.19451329234193582,0.9225100023405892,0.8565929702350071,2.6950085036747146e-05,0.0002685543250340484,1189.7342021465302,True
47,0.1964191746760587,0.922994349684034,0.8574235779898507,2.6805278133916714e-05,0.0002670613159324519,1215.4353942871094,True
48,0.19928552918746822,0.9225473999977112,0.8566681827817645,2.6657536945499398e-05,0.00026553805333463196,1241.2520670890808,False
49,0.19279740555364577,0.9232112765312195,0.8578290854181562,2.6506899817729096e-05,0.000263984932603483,1266.0033605098724,True
50,0.1913571782776567,0.9235197390828814,0.8583636198725019,2.6353405848480955e-05,0.00026240235685157977,1292.0500943660736,True
51,0.19647950764562264,0.9250637463160923,0.8610568302018302,2.6197094877123478e-05,0.00026079073683654924,1317.282014131546,True
52,0.19681986702270196,0.9255065662520272,0.861785215990884,2.6038007474178225e-05,0.0002591504908544585,1342.7477023601532,True
53,0.19098086068864728,0.9256493534360614,0.8620466760226658,2.5876184930789745e-05,0.00025748204463124625,1368.5164244174957,True
54,0.18122899190324251,0.9254505974905831,0.8617597392627171,2.5711669248008437e-05,0.00025578583121222515,1393.9956612586975,False
55,0.19260539309900315,0.925132257597787,0.8612368958336967,2.554450312588918e-05,0.00025406229084968526,1418.7782440185547,False
56,0.18513120161216767,0.9257120319775173,0.8622661232948303,2.5374729952408547e-05,0.0002523118708886263,1443.470086812973,True
57,0.18774362250429685,0.9260958858898708,0.8629751375743321,2.5202393792203433e-05,0.00025053502565064944,1469.2056002616882,True
58,0.18148177935451756,0.9259389553751264,0.862672243799482,2.5027539375134084e-05,0.0002487322163160379,1495.0591225624084,False
