epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_alpha1_mean,fg_mscb_alpha1_std,fg_mscb_alpha3_mean,fg_mscb_alpha3_std,fg_mscb_alpha5_mean,fg_mscb_alpha5_std,fg_mscb_guidance_strength
1,1.2789883929140426,0.24666902210031236,0.1409764066338539,8.4e-06,8.399999999999998e-05,29.23991584777832,True,1.0000443956861094,8.347320666973111e-05,0.9997083613242226,0.00018619364291742256,1.0002472437204528,0.00014944384170412724,0.04998183622956276
2,0.887965138392015,0.25800406294209616,0.1484711766242981,1.3799999999999998e-05,0.00013799999999999997,53.96044564247131,True,0.9997848577883052,0.00027813114647316057,0.9995710247321147,0.0003012998832963263,1.000644121316201,0.00018926570888569525,0.04944091662764549
3,0.81980881690979,0.3046384964670454,0.17996319276945932,1.9199999999999996e-05,0.00019199999999999995,78.92060565948486,True,0.9998973887542199,0.0004308623141423456,0.997857640483827,0.0010196967099727508,1.0022449735480707,0.0013983285784218763,0.05451006069779396
4,0.7557856776497581,0.35696116515568327,0.2175941914319992,2.4599999999999995e-05,0.00024599999999999996,104.03736591339111,True,0.9950698567076205,0.0035109743442063323,0.9915818059581449,0.0033474465902224152,1.0133483397092855,0.006755049052606998,0.0713120549917221
5,0.6166703392158855,0.4141482966286795,0.26160289134298054,2.9999999999999997e-05,0.0003,129.3165307044983,True,0.9968696173123472,0.01044069993542684,0.9788568781253478,0.006713928946557527,1.024273506343593,0.006685359033968632,0.07247345894575119
6,0.46479222937063736,0.45342585870197843,0.2943704128265381,2.999811826208493e-05,0.0002999805986332205,155.08026003837585,True,1.0582149452633327,0.07062784954469332,0.954637891488057,0.03569793411050829,0.987147168592475,0.03534558245224331,0.07954219728708267
7,0.4350991427898407,0.4615910989897592,0.30447480934006826,2.9992473536744915e-05,0.00029992239956850794,185.16186499595642,True,1.25838627504663,0.22124569026038868,0.86441714151609,0.10099478886503803,0.8771965846019686,0.12160860201153471,0.08765998482704163
8,0.39409096349369394,0.6010348711694989,0.4332066220896585,2.9983067289068734e-05,0.0002998254179114328,210.40309071540833,True,1.33849656855923,0.2790939168534358,0.8336519980567625,0.13316856662419962,0.8278514318539265,0.14699596860911485,0.08914198726415634
9,0.3799731189554388,0.7217618482453483,0.5685371501105172,2.9969901960448513e-05,0.00029968967883358983,236.0071713924408,True,1.2567132926078592,0.22280562633843395,0.8507517512730711,0.11678376555415994,0.8925349486970353,0.10649388788337519,0.08624493330717087
10,0.35992289077151907,0.7846308946609497,0.6483679243496486,2.9952980967946045e-05,0.0002995152175660644,265.56165766716003,True,1.2909192094400925,0.2572357587897093,0.821625584889189,0.14014303021795171,0.887455205328163,0.11786531197736078,0.0849212184548378
