epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
1,1.1204843775170747,0.21587479753153666,0.12140361645392009,1e-05,0.0001,30.228054523468018,True
2,0.9828641756636197,0.26212573264326366,0.15130691336733954,1e-05,0.0001,53.88021445274353,True
3,0.9461204585481863,0.2899628345455442,0.17007841169834137,1e-05,0.0001,77.36785101890564,True
4,0.701809937836694,0.3328174948692322,0.20021119926656997,1e-05,0.0001,100.67992687225342,True
5,0.5761994450795845,0.4143561805997576,0.26218193982328686,1e-05,0.0001,124.1740128993988,True
6,0.5428207892863477,0.6103941542761666,0.4404984542301723,1e-05,0.0001,147.55717706680298,True
7,0.5212383284920552,0.7326192344938006,0.579378034387316,1e-05,0.0001,170.8084635734558,True
8,0.5082056791078849,0.760545653956277,0.6149827412196568,1e-05,0.0001,194.22102737426758,True
9,0.4953997413643071,0.7731557658740452,0.6315238050052098,1e-05,0.0001,217.35009026527405,True
10,0.4835787547416374,0.7825993980680194,0.6441126040049961,1e-05,0.0001,240.6452820301056,True
11,0.7208716156052761,0.7851461342402867,0.6474451848438808,9.999444846167474e-06,9.99938933078422e-05,270.4054310321808,True
12,0.6574302476937653,0.7867665461131504,0.6496997986521039,9.997779521645793e-06,9.997557473810371e-05,300.30052876472473,True
13,0.6163097292673393,0.7913718819618225,0.6560955047607422,9.995004437328866e-06,9.994504881061753e-05,330.3786973953247,True
14,0.5752080420001608,0.7984730431011745,0.665975102356502,9.991120277927224e-06,9.990232305719945e-05,360.04190015792847,True
15,0.5652023192311897,0.8065183929034642,0.6773067712783813,9.986128001799078e-06,9.984740801978984e-05,389.9384434223175,True
16,0.5671359100302712,0.8143076300621033,0.6883042539869036,9.980028840713862e-06,9.978031724785246e-05,419.8729033470154,True
17,0.527636501632753,0.8211801392691476,0.6981613465717861,9.972824299548312e-06,9.97010672950314e-05,449.8836205005646,True
18,0.532881203244944,0.8261787295341492,0.7054105741637093,9.964516155915153e-06,9.960967771506666e-05,479.6097595691681,True
19,0.5031354700932738,0.8304881368364606,0.7116221019199916,9.95510645972451e-06,9.950617105696959e-05,509.6017224788666,True
20,0.5057737021172632,0.8339534061295646,0.71663156577519,9.94459753267812e-06,9.939057285945931e-05,539.5000092983246,True
21,0.4994164050602522,0.8366227575710842,0.720542984349387,9.932991967696484e-06,9.92629116446613e-05,569.3406195640564,True
22,0.4788002679582502,0.8389640024730137,0.7240123237882342,9.920292628279101e-06,9.912321891107009e-05,599.2275011539459,True
23,0.47954513596706705,0.8411193490028381,0.7272348659379142,9.906502647797948e-06,9.89715291257774e-05,629.222927570343,True
24,0.47718120696114713,0.8441575595310756,0.7318145717893328,9.891625428724366e-06,9.880787971596799e-05,659.0539541244507,True
25,0.46277795903018265,0.8467830674988883,0.7357685480798993,9.875664641789547e-06,9.863231105968498e-05,688.880539894104,True
26,0.45941819861286975,0.8492858580180577,0.739530895437513,9.858624225078841e-06,9.844486647586723e-05,719.3954384326935,True
27,0.4531655746405242,0.8522383911269051,0.7440426434789386,9.840508383060093e-06,9.824559221366101e-05,749.8030717372894,True
28,0.4594256008257631,0.8543360829353333,0.7472659434591021,9.821321585546246e-06,9.803453744100869e-05,779.7777500152588,True
29,0.43124410949769565,0.8568922196115766,0.7511324797357831,9.801068566592487e-06,9.781175423251735e-05,809.5764403343201,True
30,0.43544591938863036,0.8592698318617684,0.7547512224742344,9.779754323328193e-06,9.757729755661011e-05,839.4875419139862,True
31,0.4340601817506259,0.8616252796990531,0.7583169000489371,9.757384114723955e-06,9.73312252619635e-05,869.1536576747894,True
32,0.41588350788491674,0.8640322259494236,0.7620117323739188,9.733963460294016e-06,9.707359806323416e-05,898.9447305202484,True
33,0.4215309214396555,0.8658069712775094,0.764770873955318,9.709498138734405e-06,9.680447952607844e-05,928.9709205627441,True
34,0.4179799459019645,0.8675398741449628,0.7674239959035601,9.683994186497132e-06,9.652393605146843e-05,958.7189218997955,True
35,0.4139577121031089,0.8694194640432086,0.7702796799795968,9.65745789630079e-06,9.623203685930868e-05,988.8946750164032,True
36,0.4025534689426422,0.8709467223712376,0.7726238284792218,9.629895815577915e-06,9.592885397135704e-05,1018.6962788105011,True
37,0.40807584270102076,0.8734635029520307,0.7765210696629116,9.601314744859504e-06,9.561446219345451e-05,1048.750756263733,True
38,0.40117481204329947,0.8762551546096802,0.7808655159814017,9.571721736097089e-06,9.528893909706794e-05,1078.5165700912476,True
39,0.396055525443593,0.8781231045722961,0.7838083846228463,9.541124090922771e-06,9.495236500015045e-05,1108.5837693214417,True
