epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_alpha1_mean,fg_mscb_alpha1_std,fg_mscb_alpha3_mean,fg_mscb_alpha3_std,fg_mscb_alpha5_mean,fg_mscb_alpha5_std,fg_mscb_guidance_strength
1,1.2497688449662308,0.23839963121073587,0.13557346697364533,8.4e-06,8.399999999999998e-05,31.98876452445984,True,1.0001993459668652,0.00017306685072468442,0.9995928130067628,0.00019410934256290614,1.0002078499054086,0.00012715550408519654,0.050066862255334854
2,0.889911063381883,0.2540094703435898,0.14577397916998183,1.3799999999999998e-05,0.00013799999999999997,57.88922905921936,True,1.000928440340634,0.0001992446668994148,0.9986606937441332,0.00048253254563128964,1.0004108737254964,0.00039973124586056266,0.0512688048183918
3,0.808543788605049,0.30767248358045307,0.18226801923343114,1.9199999999999996e-05,0.00019199999999999995,84.23278975486755,True,1.0011364778568004,0.0005055091558160344,0.9961945007176235,0.0011489580687686102,1.0026690326887986,0.0014258067972959126,0.05596063286066055
4,0.7455985565654567,0.3798290363379887,0.23514904294695174,2.4599999999999995e-05,0.00024599999999999996,110.31732988357544,True,0.995406260901484,0.0029295571465666006,0.985961009181779,0.009000721277607284,1.0186327286424308,0.011424770195661606,0.07349535077810287
5,0.5627416274586662,0.4320193188531058,0.27663026111466543,2.9999999999999997e-05,0.0003,136.69406986236572,True,1.0157858179766557,0.020666124469971642,0.969160970531661,0.013257391700527784,1.0150532134648027,0.011369134251324976,0.07476247847080231
6,0.45852046814121183,0.3680984079837799,0.22710012750966208,2.999811826208493e-05,0.0002999805986332205,162.66884565353394,False,1.2999306193713485,0.3018963352706214,0.8375655961756049,0.14845639939148889,0.862503782983484,0.15358823726428752,0.09869040548801422
7,0.43141517678245167,0.3157163943563189,0.18857885684285844,2.9992473536744915e-05,0.00029992239956850794,187.89995193481445,False,1.8190566930277594,0.4990693800661283,0.5792924672879022,0.245610118713355,0.6016508439697068,0.2535544205181221,0.10519357770681381
8,0.39769827244711703,0.5186344598020826,0.3510605990886688,2.9983067289068734e-05,0.0002998254179114328,213.2173445224762,True,1.716707374474098,0.5118652745619825,0.6122277858801957,0.2534502618960422,0.6710648386411626,0.2589632984197884,0.10008984804153442
9,0.36794989275150614,0.6888179864202227,0.5263411104679108,2.9969901960448513e-05,0.00029968967883358983,239.2153241634369,True,1.5533409026162377,0.45984044433644516,0.6904494928902594,0.23237335285166938,0.756209603083031,0.22774999341660968,0.10111172497272491
10,0.34629972889775135,0.7715030567986625,0.6288383432797023,2.9952980967946045e-05,0.0002995152175660644,265.0869734287262,True,1.2500141981963453,0.36105887549644994,0.8298276100076478,0.18122379524101087,0.9201581924434366,0.18186746628399408,0.10106169432401657
11,0.3405322725655603,0.813292418207441,0.6860524415969849,2.9932308703405904e-05,0.00029930207939028844,291.12065839767456,True,0.795924275169984,0.3922247867827538,0.7584275595509801,0.17541521733770937,1.445648167359418,0.45146406370118364,0.11193707585334778
12,0.3254576555041016,0.8347369091851371,0.7170150535447257,2.990789053231554e-05,0.0002990503196262878,317.05265617370605,True,0.354941489733161,0.3880721201593673,0.35494915321254794,0.24260627291489872,2.290109357330306,0.5800189969562582,0.13000385463237762
13,0.3155656359234794,0.8513734000069755,0.7417857221194676,2.987973279241265e-05,0.00029876000361832354,343.09397768974304,True,0.46742927834312953,0.5958563476634103,0.28392624841840347,0.24145480298185307,2.248644466960225,0.7641024220709846,0.14615078270435333
14,0.31281167757315714,0.8624464188303266,0.7586530276707241,2.9847842792040242e-05,0.00029843120671793215,368.7680034637451,True,0.5096050945349628,0.697402431932714,0.2331062053378911,0.22885407876038122,2.257288702471535,0.83303827043098,0.16379529237747192
15,0.29707257547339455,0.8705961789403643,0.7712714501789638,2.9812228808249737e-05,0.00029806401426436796,394.76080322265625,True,0.5274711489199474,0.758606181921364,0.19351351047766466,0.2179383991129442,2.2790153486622047,0.8876292140606435,0.18080280721187592
16,0.2876454193572529,0.8772673436573574,0.7817414913858686,2.977290008465267e-05,0.0002976585215624534,420.48799109458923,True,0.6270932305037976,0.8089547364661965,0.22431900481026704,0.23650063151714337,2.1485877634879955,0.9525949393155733,0.19671951234340668
17,0.2852477160145025,0.8828252128192356,0.7906078781400409,2.9729866829021498e-05,0.0002972148338578424,445.87672877311707,True,0.7094185644626448,0.9259537485381113,0.1959721904686001,0.22632791287408083,2.094609237011562,1.0541175998726626,0.21025970578193665
18,0.2816942793424012,0.8876468113490513,0.7984157800674438,2.9683140210640187e-05,0.000296733066309704,471.5788640975952,True,0.4059600560935457,0.7621071898160447,0.11241912586497667,0.18163519769297418,2.4816208249480405,0.8838360496950523,0.22311806678771973
19,0.2642060806353887,0.8907985176358905,0.8035052674157279,2.963273235740521e-05,0.00029621334396083305,497.0151813030243,True,0.6317744384603409,0.9415030751314161,0.15086249307792549,0.2039510497295968,2.217363066476217,1.0593518719408535,0.2331136167049408
20,0.2640960790583345,0.8949909465653556,0.8102860365595136,2.9578656352677758e-05,0.0002956558017051948,522.4822962284088,True,0.7294526259439799,1.021637812604033,0.15497791555206544,0.21354149826376723,2.1155694522813873,1.1394338641960813,0.24226218461990356
21,0.26007548292152216,0.8990150690078735,0.8169284377779279,2.952092623188796e-05,0.00029506058425291383,548.3048982620239,True,0.7566208089134719,1.0448951549485428,0.1522986806771045,0.21318733891903896,2.0910805110312163,1.171056942829813,0.24688570201396942
22,0.2657242730015614,0.9023649777684893,0.822503890310015,2.9459556978891967e-05,0.0002944278460927138,573.9183807373047,True,0.8832306641446527,1.084026540909253,0.17410196986474386,0.22038619323895084,1.9426673632745803,1.2183128716832932,0.25106242299079895
