epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best
1,0.8933299918969472,0.2391560056379863,0.13606995344161987,4e-05,0.0004,30.045319318771362,True
2,0.6896313541248197,0.3099114341395242,0.18373368041855948,4e-05,0.0004,53.161386489868164,True
3,0.4413506085673968,0.3784401161330087,0.23377143910952977,4e-05,0.0004,75.74113202095032,True
4,0.3835008300718714,0.6713565077100482,0.5066630116530827,4e-05,0.0004,98.25638031959534,True
5,0.3691765531653263,0.7666027035032,0.6229793173926217,4e-05,0.0004,121.49718356132507,True
6,0.3458224232079553,0.7877242565155029,0.6512582216944013,4e-05,0.0004,145.42943596839905,True
7,0.33178406953811646,0.8005562509809222,0.6688089541026524,4e-05,0.0004,168.73058938980103,True
8,0.3126276172086841,0.8110898562840053,0.6835570420537677,4e-05,0.0004,191.90510082244873,True
9,0.30236018436854,0.8208248104367938,0.6973369632448468,4e-05,0.0004,215.2741093635559,True
10,0.29392024899115327,0.8274328793798175,0.7068784832954407,4e-05,0.0004,239.41520237922668,True
11,0.2879965383498395,0.8329628109931946,0.7149702991758075,4e-05,0.0004,263.2753105163574,True
12,0.28674811442367365,0.8386333755084446,0.7234143614768982,4e-05,0.0004,286.37738823890686,True
13,0.2772480207877081,0.8435680525643485,0.7308240788323539,4e-05,0.0004,309.6885380744934,True
14,0.26795957005414806,0.8470416154180255,0.7360218848500933,4e-05,0.0004,332.14995193481445,True
15,0.26851558367737005,0.8493116668292454,0.73945323910032,4e-05,0.0004,354.2764265537262,True
16,0.2906031833320368,0.8513234172548566,0.7425275785582406,4e-05,0.0004,377.78725361824036,True
17,0.2855091732544977,0.8530945011547634,0.7451858861105782,4e-05,0.0004,401.3808033466339,True
18,0.2709757050529855,0.8565387981278556,0.7503675903592791,4e-05,0.0004,424.5881164073944,True
19,0.2552094454648065,0.8614483645984105,0.7579309173992702,4e-05,0.0004,448.3238081932068,True
20,0.2598392135295712,0.8643842424665179,0.7624849847384861,4e-05,0.0004,471.85209488868713,True
21,0.24866428946862457,0.8666099054472787,0.7659986870629447,4e-05,0.0004,495.11830735206604,True
22,0.24515570431459147,0.8687777178628104,0.7693566594805036,4e-05,0.0004,519.4128222465515,True
23,0.2422951174075486,0.8702057344572884,0.7716271962438311,4e-05,0.0004,542.9883544445038,True
24,0.23575374264208998,0.8717357516288757,0.7741130931036813,4e-05,0.0004,566.8354036808014,True
25,0.2333057925837939,0.873058659689767,0.7763058798653739,4e-05,0.0004,592.5735192298889,True
26,0.2315332484049875,0.8740343706948417,0.7778948545455933,4e-05,0.0004,616.1734461784363,True
27,0.21815672736676012,0.8753364256450108,0.7800140636307853,4e-05,0.0004,640.1746935844421,True
28,0.22172880832289085,0.8763958045414516,0.7816952807562692,4e-05,0.0004,666.2495224475861,True
29,0.21497565043754266,0.8777608786310468,0.7837935515812465,4e-05,0.0004,689.8588511943817,True
30,0.21796284273999636,0.8781825304031372,0.7844028047152928,4e-05,0.0004,713.1653752326965,True
31,0.20987559293137223,0.8779012305395943,0.783905063356672,4e-05,0.0004,735.7732839584351,False
32,0.20208506212859859,0.8786967056138175,0.7851687244006565,4e-05,0.0004,757.7804396152496,True
33,0.21290070917762693,0.8792187656675067,0.7860590219497681,4e-05,0.0004,780.6692521572113,True
34,0.20169088855141498,0.8795642937932696,0.7865772332463946,4e-05,0.0004,803.2687821388245,True
35,0.2022941430084041,0.8810710481234959,0.7888752222061157,4e-05,0.0004,826.3009557723999,True
36,0.1987377224398441,0.8813941819327218,0.7895236526216779,4e-05,0.0004,849.1696085929871,True
37,0.19601494269292863,0.8822646737098694,0.7910169618470329,4e-05,0.0004,872.0993404388428,True
38,0.19159120904902618,0.8821836965424674,0.7908513801438468,4e-05,0.0004,894.5216352939606,False
39,0.2016353912529398,0.8825390424047198,0.791431086403983,4e-05,0.0004,916.6979551315308,True
40,0.1912352351135895,0.8829647387777056,0.7919839535440717,4e-05,0.0004,939.5501437187195,True
41,0.1912492202197919,0.8837354949542454,0.7932038222040448,4e-05,0.0004,962.167955160141,True
42,0.18526373156270043,0.8839665055274963,0.7935893365315029,4e-05,0.0004,985.0751869678497,True
